,minutes,points,rebounds,assists,efg,fg3a,fg3m,fg3_pct,fga,fgm,fta,ft_pct,steals,blocks,date,efg_team,fg3a_team,fg3_pct_team,fga_team,fta_team,ft_pct_team,steals_team,blocks_team,to,pace,e_def_rating,e_off_rating,opp_efg,opp_fg3a,opp_fg3_pct,opp_fga,opp_fta,opp_ft_pct,opp_steals,opp_blocks,opp_to,opp_pace,opp_e_def_rating,opp_e_off_rating
Kyle Anderson,0.3313571105647768,1.0,0.11742613676112738,0.21615838451445346,-0.12398779957446891,-0.02240553574741102,-0.009513298928153582,-0.0037718951839487446,0.2574965907243464,0.1451969402132567,0.15276646900414795,0.07283251684925207,-0.036298049604875295,0.23119000478985588,-0.1535718809749218,-0.2374206965862957,0.08892052889060553,-0.24566746423859126,0.3228331780467548,-0.24679904173023118,-0.00233729865672317,0.05230675053036485,0.22715632512278072,-0.3304721600608338,-0.04424083026580696,-0.10243256295288858,-0.13168470578843836,-0.17144688031302815,0.05709575733517733,-0.16652978382408615,0.23293551033615906,-0.035502997769790406,-0.18316449526699985,-0.009526885559678221,0.1579778122263606,0.10882250153686635,0.16286307079407866,0.22515464708002794,-0.1683243565240177
Andre Jackson Jr.,0.1428101013535257,1.0,-0.024060401751414037,0.1572493149871699,-0.1977013337925035,0.13082428692691556,-0.023065412721536026,-0.12860813188291748,-0.02129156897013759,-0.07164205509991904,0.04737035194236154,-0.06411922858650683,-0.09794443373058048,-0.1567002518292305,-0.20019756579302234,0.22621672481801608,-0.18514482803951798,0.01854732301790613,0.11895447376258073,0.20852917466700593,0.08234724642574984,-0.171465159887468,0.18528219959841694,0.07705624239978012,0.1474436739489374,0.29803063281592557,0.1804517206466986,0.12899750387095815,0.03137551567281315,-0.012884998558581889,0.036713460871269234,-0.037506988544875185,-0.09228940352503656,-0.26886946304547116,0.0012678956489026337,0.03324767653607991,0.07270813248081472,-0.17149147250154706,-0.1027527384936372
Jae Crowder,0.1850353014071684,1.0,-0.08453080428822803,0.2659525161893415,-0.02618783888537779,0.14585831415017603,0.0590519596907747,0.03177357683004892,0.20325820912438397,0.11475726937749564,0.060599471200158454,0.06217619273449808,0.12360251172470367,-0.22007176383215438,-0.11723009029151407,0.19014384640659954,0.11696122834270428,0.21510050634975744,0.07138330304346598,0.11077367485740261,-0.02624546976964521,-0.05611549365806464,-0.22535919661073203,-0.14610919702791145,0.20547265055032937,0.09855813847310976,0.052759761823127825,0.180727342612329,0.02064806561199163,0.44992608086567704,-0.03466841778189852,-0.02422021396495373,-0.031460181366050215,-0.27179965801567396,0.27455655179509275,-0.03047410153582447,0.12848466485221466,0.19703399856115403,0.20298443038147904
Jordan McLaughlin,0.32672937133877794,1.0,0.3011652626018046,0.2967117920930623,-0.009883193488630497,-0.014779947519800189,-0.18011082517333382,-0.10202848239245864,0.033049910300273336,-0.11470304829987567,0.03588334864132009,0.06140099802513043,-0.016434409938386622,0.15283845697369824,0.10601237761630725,-0.16274845531940071,0.04566734571830796,-0.1947680164600174,0.23191825758950482,-0.34640598516028104,-0.06555156815616002,0.26447746735172345,0.1658711159449595,-0.2463814580634579,-0.04751025589699455,-0.054705822645308676,-0.2593847534330742,-0.15120164704496883,-0.056185071613565035,-0.08867379154099848,-0.22086216701700256,-0.27578665014197584,-0.23287980577235823,0.06294032820510338,-0.1097006715902112,0.1449804510282759,-0.06375886610597924,0.030741227395765416,-0.26817749691279713
Damian Lillard,-0.005414369336397185,1.0,-0.04589628803065324,-0.10161556835787355,-0.09142619218169058,-0.006865927529945742,0.12823023884412837,0.08489179323566748,-0.20691801072514562,-0.23293930976325616,-0.0746440451032656,-0.0442637796353729,0.021460274211103945,0.213603887148183,-0.047786949282601125,0.09038694458406371,-0.16053317911171225,-0.05176402486716703,-0.034315678370160294,0.020592258825503397,0.23872691303294744,-0.03819936387280814,0.09785979760423297,0.0245245559094058,-0.02424990508978924,0.13106749594185407,0.04742834681681622,0.053516945271837785,0.027589348598355257,-0.038533709323908184,0.11653532031394093,-0.04610750212764887,0.021854010501852667,-0.002358336643300212,0.10900733666627198,0.08612687016614419,0.12527952851624066,-0.03349558824240939,0.09133212633770893
MarJon Beauchamp,0.1876057348332911,1.0,-0.024655342157534413,0.029535034181682417,0.010437813014191956,0.1443236760853404,0.1864931863011172,0.14474737178054584,0.13220214988218235,0.07793377562365399,-0.0046008229597568765,-0.02370729692527283,0.08336589722313252,0.1353201086080969,-0.1883383675141158,0.07936641793609316,0.15929371245086363,-0.33104453094404823,0.10537317676884769,0.12545945187369698,-0.17152352187135683,-0.038310141836066854,0.23861647587233287,0.2681231767972939,0.25662795543553013,0.019760337461856844,0.04953071769290104,-0.13701049331780513,0.014949774623879536,-0.1917357744845715,0.07547366527156928,0.019268227368569358,-0.24630418053041747,-0.06684186549222287,-0.07497962997898895,0.25356060967936217,0.11946109614365244,0.09784088805742508,-0.2705830457444103
Malik Beasley,0.10537843994583342,1.0,0.05304733552558829,0.04197476046302167,-0.1256171645417372,0.053429091362075756,-0.021076730801490917,-0.09584720225325796,-0.010563657211395985,-0.12209866017927344,-0.031210422637852522,0.026833202367869464,-0.018437491720890195,-0.0340980903147914,-0.1749307109255157,0.19464741012418782,-0.0318404093839388,0.10562679944017885,-0.06932473340766511,0.09657371745616236,-0.04827856029847912,0.07511417333503771,-0.05540347127402208,0.057409663270323145,0.07843549778306706,0.1310855077798557,0.1014377546666055,0.062907885919806,0.11098888331835255,0.05860631201359093,-0.050485592302860635,0.07216783714157966,-0.08872995696292547,0.0628842721188699,0.050039064368774935,-0.004578116276106649,-0.08672914598827401,-0.12179132990692242,0.13476736249758833
Anthony Edwards,0.05511627844765494,1.0,0.02364370382560757,-0.02285656212234243,0.0654860202325493,-0.03793837843134457,-0.06248602412811414,0.016724307753699465,0.016886836125669043,0.04105047571352518,0.08831585683976335,0.09750788869502428,-0.1673305516335309,0.3010043196839153,0.0636070662885091,0.02485965335422747,-0.06788061170438284,0.10937895804472944,0.07555108103412347,0.10520621119536104,0.12462406911311412,0.0830242471796532,-0.21470393599117718,0.13851460437214175,0.08704193688356632,0.1736815388649257,0.16529981892385356,-0.07054743096444208,0.060241893122776356,0.027086296203347356,-0.037713749088646,-0.12654391202427756,-0.0030576986134695757,0.05111524070602783,-0.19973143270120639,-0.06040891944124096,-0.05611375477204188,0.06114797404136551,-0.03172845022491737
Danilo Gallinari,-0.04139532479267437,1.0,0.23911018073871682,0.14853174123289165,0.0325390160747158,-0.2744825511021398,0.11516825159437777,0.12083712336598953,-0.008747774333422963,0.13075026786443675,-0.07918015215401865,-0.09744700739906803,-0.06543650658771467,-0.23952881875792,-0.04564237024103597,0.016952749050619706,-0.38442606280345654,0.12431204510166677,0.09334477072780756,0.31172994633975926,0.2719760168870583,-0.3920082493038703,0.3007588840446528,0.027597182073437,-0.02624004106861992,0.4000359928012725,-0.2810309910910911,0.10556649998479217,0.04864064176774004,-0.09431461568359911,0.08837178893950981,0.08772679424985745,-0.26281491062554013,-0.2020332798034873,0.06925384299806646,-0.08713813431048016,-0.014825379090274564,0.004599891211862244,0.18673222046620835
AJ Green,0.18801058749676175,1.0,0.2004142904639696,-0.12657182208862403,-0.1854970703064753,0.15356199625128875,-0.21903790534364245,-0.1721101783727972,0.10838762555509286,-0.24740075571906708,0.046826736937159955,0.10113021037487246,0.4839044008252104,0.06939578666591009,0.08824833421709426,-0.04269839577408561,0.17716524446924414,0.14302407436960257,0.00023446021142133847,-0.07134975874432642,-0.15379291249222998,0.09793624566492473,-0.265615825155705,-0.19597061123946802,-0.02720422283704698,-0.09499269420938353,-0.13576176852527977,0.0451125209177185,-0.031102008278684347,0.13768256764038583,0.021733941152666237,-0.10101349386080713,-0.10704929870743579,-0.11998000758197107,0.07559051351204898,-0.05657718409701518,0.1336395959031772,0.03406882508610615,-0.052441359509825494
Sandro Mamukelashvili,0.4475077610993358,1.0,0.3595600544513621,0.11054876813180357,-0.008243951755140798,0.3517788334949065,0.2997371222112675,0.13801530667410492,0.4190922617376836,0.27818444096530814,0.2109199372179118,0.37654564043740024,-0.06838638501987791,-0.01508727138889469,0.3916972424517012,-0.2102809536584597,0.30915898012148263,-0.08697311161798317,-0.438001925837972,-0.03498075245165507,0.077336436677977,-0.41759336729954327,-0.08066462897715661,0.2877942760247324,-0.46999316176267053,-0.4387145941170001,-0.24324743125185858,-0.1428456579399366,-0.21810069219135889,-0.119649725310267,-0.26474906693998296,-0.1054560812150616,0.06922193107512085,0.2860693140219254,0.1286411957366944,-0.07124470795099515,-0.32319749105142603,0.04016856835560593,-0.25739955526790503
Jordan Nwora,0.3040366840957453,1.0,-0.005143715622983516,-0.14608011826633052,0.2119299907874344,0.20178288144608417,0.26331491554205994,0.10062267814074882,0.16046678265051437,0.23335629796482463,-0.036486731652824504,0.155815324260124,0.08219923457426079,0.3498417142271712,0.21311071544505342,-0.21744514007459095,0.2055078497490427,0.001547997713113012,-0.12505755743148947,-0.2699174183139618,-0.3408584451746413,0.2258599962911726,-0.24426412940658296,0.12105390970401171,0.11151625645926434,-0.17920202432458154,-0.308135356195094,0.06940708930464908,-0.25641321719920956,-0.08813979651538022,-0.07111840685130562,0.1632310560004542,0.1807460296580887,-0.056913666361934956,0.20878475831420787,0.07840698264196906,-0.011488098129824235,-0.08713266253103866,0.1391363037576149
Christian Wood,0.07565215767148317,1.0,0.04686037039420385,-0.2605386083785531,-0.34251643358884376,0.1949066012951332,-0.06405511561753029,-0.129527321375417,0.04541665432701772,-0.19780531650130823,0.0646636213755174,-0.04225371098472362,0.1357247177836741,0.24276067186390987,-0.0022464582682255757,0.05155437608334659,-0.015573528371650136,-0.027489056136075996,-0.09666895297749536,-0.07063088422289249,0.12467697452581422,-0.031453909345560714,0.16513685231287897,0.025335002961023558,0.09600269341509925,0.012190737474080105,-0.11314297222611956,0.27746010931717613,0.15454416822936454,0.2543422250665172,0.15650728035824477,0.21445015693298553,0.08460798278840014,-0.0550458220021802,0.2831832865308917,-0.17633436889599952,0.17849264150645555,0.044682872346544764,0.2943112342248852
Maxwell Lewis,-0.2349060729201148,1.0,-0.14619957418529836,-0.16196331210310744,-0.14963195649223712,-0.09854613838705811,-0.08144573810903988,-0.08144573810903988,-0.10165561113406257,-0.17203257268841354,-0.08144573810903982,-0.08144573810903975,-0.08144573810903989,-0.08144573810903988,0.03566485353004753,-0.28657346830083774,0.3692324094547183,-0.24784680697604436,0.29258327232934217,0.0707127328803346,0.006916610843138306,0.11393391901448727,-0.3012594942668744,-0.006542294393629902,0.4020928041626279,0.08535627088716978,-0.0060603296739509165,-0.0717910163397155,0.2865906047341443,0.0626420479446163,0.2024563108746666,0.035893135794887635,0.09522136359905621,-0.07945555469912845,-0.06760754773824035,-0.27608146327244387,-0.014088760491013666,0.17321785534401735,0.04577716527808094
LeBron James,-0.059770269920114014,1.0,0.07411968374882032,0.2346852367058459,0.12237617598731972,-0.12897787918469644,-0.11733966937459206,0.040180111069132364,-0.1819092602249352,-0.043932272614768994,-0.034992699690178056,-0.05527806248754635,-0.07732425020714499,-0.03955825855888563,0.1616773114664304,0.08409522953717498,0.15365090210480833,-0.05188373022653621,0.058641262857728735,-0.06906280447960882,0.15906551151714682,-0.05345253141408139,-0.11506997673337857,-0.026507311214778857,0.044664744159788265,-0.0652841593476577,0.0845959312538998,-0.08345259920099034,0.018095328338579218,0.05911030300677227,0.03167830916028206,-0.10867365450233825,0.10937977957886587,0.265960192334992,-0.052419141099422535,0.0717273741848918,-0.02614722072835847,-0.1132644715727821,-0.048123809508064594
Spencer Dinwiddie,0.4854312960224912,1.0,0.21130774978434574,0.22729916748842344,-0.13539840679496204,0.26164005987145655,0.04022363426767424,-0.07160813034705159,0.30182170382290957,0.07479941532570303,0.30582845853982515,0.444940784664402,0.01592154946970042,0.0006233551489566613,-0.09382313528987704,0.00264610350663969,-0.10587885912357571,0.11442680830901776,0.013891715285728792,0.41646754262050006,-0.1509002906877189,-0.04299445820534528,0.17152231226819623,0.024333512102875602,0.07923425767809233,0.1467664922317168,0.06830885730611021,0.10876854409232767,0.07094821318161407,0.09997578995895616,0.11859109977782314,-0.1641532701810557,0.17125315637879418,-0.42795551158332706,-0.007430056419193581,0.02417434292528393,0.03959868551730958,0.10058444198737268,0.08859418509049811
Rui Hachimura,0.11555251235329261,1.0,0.04545868831802262,0.023790826716117087,-0.0762162705211632,0.24539331074182652,0.07811416289031238,0.0025889151568970845,0.18658250396500772,0.03233513388023456,-0.02854026027457671,0.1035801028509406,-0.02506416509767956,0.26840020851704655,0.18441258064575763,0.2202189453668698,0.1895729793049726,0.2442237056086986,0.23041522045534135,0.2518390555495059,0.18461267085293304,-0.2819863429555097,0.07665064801545786,-0.1165433147773755,0.09961292045500528,0.008288065959927867,0.30215141101328713,0.10783286921584441,0.17196702808573744,0.20266194911612853,0.1425524536544813,-0.09331517357813583,0.04063787594446103,0.08813895134951183,0.04758216945882725,0.005989760345415861,0.17160211351080484,-0.11338677263217053,0.103146034333729
Lonnie Walker IV,0.2586077440072556,1.0,0.08071102867051694,0.22612173986541512,0.09807057231232126,0.156496691950603,0.11553186740512897,0.11198366775608763,0.21078533575275757,0.1830355416766001,0.15749307864632384,0.23185734258485896,-0.005770457217692646,0.034048248128628146,-0.32315191932422344,0.288808475172337,0.28335816568798505,0.11273440569415405,0.13103628056718458,-0.15748591077522683,0.0067643060301728,-0.15063933608368485,0.07231686778450634,0.04639020452008007,0.17069925018229054,-0.0033787317408803053,0.25712686754864367,0.04877871133930724,-0.22982095331920235,0.04729846904548172,-0.24699308499972294,0.3490456753301477,0.18746422740826738,0.07969185437604429,-0.08071110722521271,0.16064753774605284,0.03252040198086718,-0.0670524280532651,0.07324473467106313
Wendell Moore Jr.,0.02087282783955781,1.0,-0.19844311685144786,0.12211882515199583,-0.12826201455032607,0.21190283058206646,,,0.05536523106483748,-0.13725490196078424,,,-0.008166599292500392,-0.1080339539253607,0.09369651936610632,0.2384199078874278,-0.16677943039719748,0.15972292429238957,-0.35204426287214236,0.03329764123504871,-0.038114822818103807,0.05965824576263792,-0.38803035559821636,0.04861527926641226,-0.18676891537061363,0.3121069296012129,0.1736429096446902,0.147407694673975,0.27958017793568035,0.1356502076936905,-0.04208951837313469,0.06745793808015152,0.16870810508070716,-0.14193634359630994,0.09561845040107327,0.0467130693168415,0.07837158574957884,-0.3626006357346082,0.10344462121932314
Nickeil Alexander-Walker,0.10002775024136117,1.0,0.1518878091395142,0.019216741840559267,-0.09021379516644439,-0.058868521520509975,-0.10302828611474732,-0.07921581911636941,0.009081663337490503,-0.036771889236844574,0.15566187565448963,0.14494866699674008,-0.05360973932558408,-0.1398493058423478,0.12340651327845395,-0.025379562066164617,0.1451266588431556,0.0650785963246245,0.07837654560698165,-0.18041286325409794,-0.1479838179888185,0.11162604457315294,0.16859200525210857,-0.1031696379150205,-0.027240369785869363,-0.15964096309884462,-0.007837871220517531,-0.13298097522902355,-0.26579361274953145,0.03768320995895201,-0.07905008508659445,-0.1589925258816015,0.23701890353616506,0.042392089543216854,0.0036340478592833255,0.019454118680893553,-0.05349095058443403,-0.0037129749311268054,-0.09644571184276975
Mike Conley,-0.02856675095085304,1.0,-0.029899556018565015,-0.17283134760922414,-0.09380766000317585,0.10148643127376157,0.01957162426833963,-0.08021142472696612,0.12875426328316084,0.033459092521158626,-0.1709708815634027,-0.1768858155450461,0.07011600136265979,-0.03455672075364596,0.08452710134811914,-0.1426182453928524,0.2525757242313028,-0.23234434753172534,0.294229925327572,-0.18657428169217832,0.005163191601221956,0.008593582005128799,0.06219379662048682,-0.26277576300947525,-0.06321637372334064,-0.028719162675782017,-0.011999686073061391,0.10811510492907656,0.03161410074130642,-0.027392266100172247,0.09149493971179748,-0.04291635813553663,0.18159509878525942,0.029592197534952163,0.18769358365721056,-0.09051276062547182,0.14965345815922618,0.12015424832025806,0.13935149988163548
Trendon Watford,0.13265255962725622,1.0,-0.026162125051821014,0.08322753489818319,-0.0506622057049172,-0.020385782842804543,0.04067689513707928,-0.0405004473001283,0.0034915221459741815,0.009734122912720846,0.09321568559817424,0.1114639755912923,0.06838837122220907,0.00784805542451317,0.24820577737940513,-0.05999681622725117,-0.21684491479461496,-0.17740173040239285,-0.17079186336832766,-0.023184135781675472,0.1180452249515301,-0.1065040321352278,-0.06618428772893277,0.26514661607386786,-0.18668804203853542,0.00825969981510544,-0.1721369099216975,-0.05347414308534716,-0.03314986913996146,-0.19383330681807426,0.22441040783329544,-0.1691027408300639,0.08761694890149928,0.09766720466452966,0.02599683944637416,-0.019534244282292272,0.2504797278291186,-0.15152947042776102,0.05210022838562137
Rudy Gobert,0.054918774176958174,1.0,0.21201424823809406,-0.1718249343867323,0.05555529389234576,0.13087567032633246,,,0.14579472261623702,0.13666808899994456,0.16456731152792783,0.31672417398884806,-0.12504954328120205,0.1172149472229127,0.00735835031592904,0.13997787195221106,0.025283914966059813,0.14729332707010498,-0.23906157191190863,-0.11455894372178699,-0.022105961227343335,0.14133501197400225,-0.006043897744792172,0.003093857378541285,0.06937574081617227,-0.021392151339133116,0.1596271747786249,-0.07658514476965181,0.026107126197007773,-0.08340384027976636,0.07218983756894305,-0.08407112597597054,0.20048854965189672,0.1353325974290802,0.13611052709831034,0.059037266173993734,0.10903365005903846,-0.11728075640548537,-0.039381419824087244
Cam Thomas,0.3190554877245981,1.0,0.30407845192826316,0.060713864991096225,0.11215320305513418,0.20202088340696736,0.1894903115615376,0.16885781696680796,0.19649572520708927,0.10117290193126652,0.1493819018264399,0.13015621436760416,-0.04731712257884683,-0.009722892009429492,0.33362129433802373,0.1207539129204989,0.05727137124171356,-0.11656625336047362,-0.1833508549142553,-0.23885530860423426,0.28441653680251344,0.031067549680324043,-0.18129404648975178,0.37255293166319403,-0.2676071958477891,-0.3720914732864694,-0.1781922239266928,0.004250195361407951,0.040345564728482906,0.09923096766350667,-0.11181504478673679,-0.04857204559538937,0.13392184011685723,-0.15875728900156827,0.16952633395263544,-0.017238205924786257,-0.3076210046443636,-0.27065396886183407,0.11075670410080868
Nic Claxton,0.027744525895657884,1.0,-0.23676627384853738,-0.06879307964849075,0.05998458294445752,0.01041460495348936,-0.10668005864252572,-0.10668005864252572,-0.12487579741998517,-0.07557048801629537,0.1307645500925084,0.10501623110239883,-0.03423596746078255,0.14516827335961519,-0.11029512419138554,-0.09616325315994464,0.21438371047794,-0.15255000870531013,0.00026707332188382254,0.11726326321509552,-0.14949577036323386,0.06754015120377212,-0.14487670808940353,-0.09874185989075542,-0.01963097818293412,-0.023318261322047514,0.016449895579924007,-0.0033708172795200537,0.1415810209679986,0.032171971517553896,-0.19602071182070316,-0.023362896936451463,0.05669634977012715,0.037427619706458644,0.031527811436972364,-0.06829780286758036,-0.4206230449163836,-0.24045221428502214,-0.0058894662659841135
Shai Gilgeous-Alexander,-0.12920820733790656,1.0,0.042725087201960214,0.09436239085600884,0.19585684656968497,-0.0007967755793374931,0.1482928899881733,0.25471424784976243,-0.08479520612478723,0.01223448951900466,-0.05961766184970515,0.2039981045345802,0.030359860690504864,-0.04761809758990362,-0.278576989486657,0.008004623831601053,-0.22200676806357073,0.0009767071963274528,0.10478293545285745,0.14057443854169763,0.1997892753719885,-0.10317756019486186,0.11611082126518962,-0.09385273272029256,0.11128866505740272,-0.022055203938681787,0.172888480490115,-0.1869167063675731,-0.260929251568826,-0.03095996458490097,0.029329238536423757,0.39135994963461723,-0.08047087232669099,-0.03898242162200036,0.06382225664830972,0.16437289340198633,0.1398462729226853,0.2225158169275451,-0.17540203706300514
Kevin Huerter,0.2673051943197946,1.0,-0.05268996943193813,0.09148437149967384,0.12502291489047307,0.16733425696514925,0.026852272193831697,0.013480404481179447,0.19711140432121252,0.13705892066262387,-0.020558121329942922,0.01376485919454101,0.074402326331324,0.02418999452923754,-0.07779768670419343,0.1324140695700677,0.04843223220299584,0.09635610545930152,0.02976033211791454,0.11664145249292639,-0.2694068131928968,-0.0810629967037819,0.08507318405584481,-0.04400406509646371,0.23825011845625094,-0.13490313700201198,-0.1267283556326349,-0.045152849602422364,-0.15911383819013108,-0.21458122604969565,-0.19085509415199567,0.018891788998694387,0.04986377784280427,0.006404583154154481,-0.18377375584455358,0.051964973935705594,-0.07355396846059803,-0.03205554151033219,-0.08746734701846647
Precious Achiuwa,0.5332216325691874,1.0,0.41912812420779216,0.23148621067432457,0.0661720939716272,0.40727378709913664,0.2542310998134859,0.10222265445180492,0.42127984717836314,0.3682880660155663,0.17243410935911718,0.12267223107306226,0.29878468677684433,0.2660133180759495,-0.10230623348032929,-0.06705420301232605,0.10641800591778532,-0.21522875219068216,-0.3961163571056185,-0.28083859974292336,0.005190929967574455,-0.270472601075817,0.16289034457686982,-0.3180857899140018,-0.28228179003397086,-0.026370839058106815,-0.011059971323428239,-0.0641130465593824,-0.030061654813840898,0.04805397682397042,0.16360464595582297,0.01504464063192053,0.11536509840354262,-0.07281099967038494,-0.11760096638697623,0.05567313551089142,0.14582799067143237,0.24911016550947965,-0.06677571535888498
OG Anunoby,-0.12187880681580054,1.0,0.1572983144833403,0.18324393306807735,0.17970914576872118,-0.17594561310171855,-0.15879866469282253,0.11431788673530732,-0.2542103634425643,-0.2048515495416356,-0.07042828718021842,-0.050763637420663484,-0.08107767419675167,-0.06227379505555902,-0.04063954751606684,-0.14127065702671854,-0.1944110395984669,-0.09769139171709872,0.0079752479069761,0.23467029934423378,0.1077693661274325,-0.24729698361409633,0.28254749657767847,0.020996676825869514,0.02955362951890521,0.11762679115472839,0.09146793375546916,0.16606266601770006,0.1437834945063513,0.16324196378074934,-0.3514334582692991,-0.14589616473897296,-0.06893118970778499,-0.17576996276885837,0.021662708353945688,0.04706022406795933,-0.23184480592074524,-0.0658135096228201,0.10032738755317253
Keita Bates-Diop,-0.056857353268417746,1.0,-0.0331036309170882,-0.11371470653683555,0.15282066633724772,-0.3329225712138565,-2.768185549708508e-18,-2.768185549708508e-18,-0.19420483320808293,0.03900382256192576,-0.3390317518104052,-0.3390317518104052,-0.16951587590520265,0.2992031858438312,-0.45408861817904334,0.12397113716583166,-0.04677158348312909,0.002830384498781816,0.5393351792385659,-0.20441329687315066,0.44064340381139055,0.3058089087485033,0.4315169713368458,-0.30494818726885825,0.5343309925947601,0.4379691247508544,-0.15070371090720744,-0.1875766320140389,0.01930197907727013,-0.33412679868415435,0.23967256715566115,0.1871976745456018,0.18254702502262798,0.053408183615239115,-0.07602126865807855,0.3894779997801397,0.2623683533973509,0.3733422272399142,-0.06032421530500848
Jacob Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Hart,0.20285053843699935,1.0,0.1385653144938167,0.025014802252882534,-0.0871069625546814,0.10927603127743393,0.13844347656498412,0.0821441539746265,0.07486803012458287,0.010359141499186023,0.10666487688044657,-0.10541503888970694,0.21508528974541752,0.07818721459448903,0.34101304209888905,-0.020966679374640636,-0.05322189133981756,0.1491942838178765,-0.02846970057979012,-0.23198945878926147,-0.05808895763616968,0.057217747293388216,0.07375913944899909,-0.2322568362987148,-0.3626029153217663,0.11166466233094749,0.09685194547628981,0.13528492390824948,0.10820187921550005,0.11681813167864888,-0.03631869997972035,-0.3025447016718445,0.07037911549092403,0.02036450850329859,0.10534050970925486,-0.10094233507564557,-0.1355339605895707,-0.06912568880425418,0.08675618351880439
Mikal Bridges,0.0974384282030689,1.0,0.04298820599738221,0.08206635565404077,0.12556783857848325,-0.04798920788346526,0.04323048935523804,0.11895524013404556,0.1594006856951875,0.19836355337802178,0.26610236442494006,0.06779440815281823,0.04276776044891166,0.1021194972091824,-0.3450064678808452,0.11869486720581551,0.35553361542009426,0.062413111771098845,0.24562683051874432,0.07850056984845735,-0.03513631574394273,0.13418933024810675,0.02894455762991509,0.027807662449798144,0.13764801568513158,-0.007451809967196706,0.17555701350947603,0.08613734106389918,-0.034899745560176866,0.06889874245173028,-0.1530315183619736,0.11663458507334028,-0.07970548449233193,0.16943042966580926,-0.11853976368109505,0.013038680041223329,-0.10135491602109359,-0.13292842195413052,0.039184396565350575
Cameron Johnson,0.1604721350065795,1.0,0.16283267227442397,0.0027830385267950254,0.16654297242613525,0.09682405293979975,0.13731264974199842,0.10773268064470225,0.06937984311901524,0.1229031212050684,0.14533560948343682,0.09635729683466236,0.09779649896394936,0.01987294113487526,-0.248143516553463,0.10434983311812253,0.003776659579343448,0.2649430611796496,0.03039228571115952,-0.2269000886928504,0.20238534660020643,-0.2511530619326717,0.11643105809583949,0.04532743526272814,-0.017707747661740568,0.02559084435443473,0.0858212697885538,-0.1804161829098325,-0.04055284054551323,-0.05678077617705051,-0.1071278530968509,-0.03753620357582439,0.0608877939111556,0.0016915456474846224,0.07382388506699822,-0.24458683189376987,-0.03721279408890209,0.10413774240907252,0.0028920280848588977
Dennis Smith Jr.,0.0726929959024728,1.0,0.05364642394167674,-0.08418860191981486,-0.20597514890592616,-0.19451414796656027,-0.2579321649030559,-0.3170904333446054,0.027408550137455374,-0.025289340808241252,-0.00946232586403446,0.06298650734887534,-0.2864635264591012,0.021329126317379692,-0.2380796575163491,0.049989205472977985,0.1841189476250111,-0.1041011857256643,0.18111035662207417,0.16775626702482038,-0.1884250946743738,0.031547089650343925,0.25382852910924375,-0.1256956751296441,0.18198635170034122,-0.001714149949022874,0.18891784095607295,0.13093889477823442,0.17479709931074472,0.0987358314453652,0.21762076602301172,0.10829199529568503,0.040357118943331396,-0.08106924832228574,0.05420239825026014,0.01061201018085494,0.20731420832326503,0.11400899857347306,0.17424148596696393
Jalen Brunson,0.12730823104733424,1.0,0.04172105570670455,0.008209374422013882,-0.05380439439696451,0.10953547558206086,-0.01889769471358247,-0.08840453134846718,0.13380165740004055,0.07749599406103884,0.09740948886620225,0.0872626785888276,0.0975008184714007,-0.05584763980780629,0.2611363774702061,-0.010813131524427737,-0.08673118708152035,-0.005268273104251295,0.13518651317157457,-0.11458852021018627,0.09639724841237442,-0.027297565559210833,0.12061353985071713,-0.13034123815732598,-0.17493036171912846,-0.07740254099078948,0.02797094829253875,0.1257327081589729,0.10855127221094635,0.14675459169515595,0.266553384399914,-0.0819785600400518,-0.16730894276229766,0.05035021961455257,0.0107914727656262,-0.30386531573780945,0.00030655494872989993,-0.06211098278181106,0.1876444007892392
Julius Randle,-0.054825476279633474,1.0,0.022993094707420753,0.08985105723251503,-0.25070528397182573,-0.06140267766794973,-0.13017691512011978,-0.1447124948614252,-0.09932587745631641,-0.19172650192297905,-0.2253326116331068,0.05158988507100742,0.2416068625268181,0.4661758988209337,0.011263717375077835,-0.09528125285608904,-0.25512427218830924,-0.16103982844196907,0.07517242627845716,0.18612455621665822,0.11282879789650482,0.014361875944593766,0.08060460827957686,-0.013251700677143513,0.22823718721785513,0.30542933544998946,0.19549163950784212,-0.00218210623220734,0.14967759106682257,-0.07581508952746654,0.1566442892725553,-0.20596272520894637,0.11268233878307649,-0.11610056294192028,0.1377370444314831,0.2731266520010577,-0.04685803555873108,0.041100655859701615,-0.15576334542061848
Dennis Schroder,0.2071301207604078,1.0,0.003226615529789157,0.08672537411003105,0.15962784945696848,0.3441623124641071,0.3336076501413108,0.17729661013875497,0.08030085302123409,0.11463910622759767,-0.04477255212572496,0.09981386433265237,0.18395849501537212,0.004285848907247692,0.10856565108238185,-0.18116556867956754,-0.01026535962045332,-0.2798845281041401,-0.37549051718908183,-0.04964952284175323,0.02887002197380703,-0.20370549774981903,-0.24522915359286832,-0.02535256390576793,-0.3760221542072761,-0.3530566371702073,-0.18553006716672607,-0.027922381533748257,0.05683783661280403,0.004163810464123174,-0.16820528021339262,0.2418081624095488,0.10349599210346523,-0.501513758280253,-0.0874355073192607,-0.017321032362829496,-0.09026944966367084,-0.06566842548219036,0.04351019808173832
