,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
44,Tyler Herro,Heat,fg3m,3.5,-155,over,0.6168226459813939,0.0738637008146914,0.607843137254902,3,0.10525946827039356,0.04536550209017786,Tyler Herro_fg3m_over
2,Isaiah Joe,Thunder,assists,0.5,-210,over,0.8233055542434032,1.076779090844167,0.6774193548387096,4,0.1035931076792064,0.030195048762190545,Isaiah Joe_assists_over
3,Duncan Robinson,Heat,points,9.5,-120,over,0.8061135414503179,2.389374129961248,0.5454545454545454,4,0.1035931076792064,0.030195048762190545,Duncan Robinson_points_over
19,Jimmy Butler,Heat,points,17.5,-115,over,0.7129969757869279,1.6649717301821518,0.5348837209302326,4,0.1035931076792064,0.030195048762190545,Jimmy Butler_points_over
36,Kelly Oubre Jr.,76ers,rebounds,5.5,-140,over,0.6453269565417072,0.5313739132146338,0.5833333333333333,4,0.1035931076792064,0.030195048762190545,Kelly Oubre Jr._rebounds_over
54,Joel Embiid,76ers,points,26.5,-110,over,0.5954608566907662,0.6839445411391325,0.5238095238095238,4,0.1035931076792064,0.030195048762190545,Joel Embiid_points_over
62,Darius Garland,Cavaliers,fg3m,2.5,100,under,0.5697087466575106,0.6970874665751055,0.5,4,0.1035931076792064,0.030195048762190545,Darius Garland_fg3m_under
17,Joel Embiid,76ers,assists,3.5,-210,over,0.7157564840147501,0.28296452487077506,0.6774193548387096,5,0.03490226269301872,0.03168983302736253,Joel Embiid_assists_over
35,Jalen Williams,Thunder,points,21.5,-105,over,0.6468247450013527,1.3142415583465379,0.5121951219512195,5,0.03490226269301872,0.03168983302736253,Jalen Williams_points_over
37,Joel Embiid,76ers,rebounds,8.5,-145,over,0.6442165490135374,0.4425191209764372,0.5918367346938775,5,0.03490226269301872,0.03168983302736253,Joel Embiid_rebounds_over
58,Brook Lopez,Bucks,rebounds,4.5,-125,over,0.5825824518656101,0.24324206679049087,0.5555555555555556,5,0.03490226269301872,0.03168983302736253,Brook Lopez_rebounds_over
62,Darius Garland,Cavaliers,fg3m,2.5,100,under,0.5697087466575106,0.6970874665751055,0.5,5,0.03490226269301872,0.03168983302736253,Darius Garland_fg3m_under
68,Tyrese Maxey,76ers,points,25.5,-125,over,0.352581485164437,-1.8267666335200672,0.5555555555555556,5,0.03490226269301872,0.03168983302736253,Tyrese Maxey_points_over
20,Miles Bridges,Hornets,fg3m,2.5,-115,under,0.712710579278121,1.6622945454259135,0.5348837209302326,6,0.07447074514270598,0.023268315571919405,Miles Bridges_fg3m_under
24,Evan Mobley,Cavaliers,points,16.5,-110,over,0.6815519245786266,1.505722916432345,0.5238095238095238,6,0.07447074514270598,0.023268315571919405,Evan Mobley_points_over
29,Giannis Antetokounmpo,Bucks,points,31.5,-115,over,0.6614473869648525,1.1830951390192732,0.5348837209302326,6,0.07447074514270598,0.023268315571919405,Giannis Antetokounmpo_points_over
33,Tyrese Maxey,76ers,points,25.5,-105,under,0.647418514835563,1.3200378829185913,0.5121951219512195,6,0.07447074514270598,0.023268315571919405,Tyrese Maxey_points_under
40,Bobby Portis,Bucks,assists,1.5,-145,over,0.6288822690900817,0.3129708940368974,0.5918367346938775,6,0.07447074514270598,0.023268315571919405,Bobby Portis_assists_over
63,Tyrese Maxey,76ers,assists,5.5,-105,under,0.5692771797774265,0.5572296121129732,0.5121951219512195,6,0.07447074514270598,0.023268315571919405,Tyrese Maxey_assists_under
0,Miles Bridges,Hornets,points,22.5,-120,under,0.9496143496596147,3.7047982052131356,0.5454545454545454,7,0.15586964578488144,0.04259055091979751,Miles Bridges_points_under
9,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.7417018087869298,1.180848406557748,0.6000000000000001,7,0.15586964578488144,0.04259055091979751,Jaime Jaquez Jr._rebounds_over
10,Haywood Highsmith,Heat,assists,0.5,-180,over,0.7364028618842733,0.7275778146554588,0.6428571428571428,7,0.15586964578488144,0.04259055091979751,Haywood Highsmith_assists_over
19,Jimmy Butler,Heat,points,17.5,-115,over,0.7129969757869279,1.6649717301821518,0.5348837209302326,7,0.15586964578488144,0.04259055091979751,Jimmy Butler_points_over
23,Taurean Prince,Bucks,rebounds,2.5,-165,over,0.6852740878194186,0.5029585840044213,0.6226415094339623,7,0.15586964578488144,0.04259055091979751,Taurean Prince_rebounds_over
45,Kelly Oubre Jr.,76ers,fg3m,1.5,-155,under,0.6150599889366959,0.05936442512443363,0.607843137254902,7,0.15586964578488144,0.04259055091979751,Kelly Oubre Jr._fg3m_under
2,Isaiah Joe,Thunder,assists,0.5,-210,over,0.8233055542434032,1.076779090844167,0.6774193548387096,8,0.06938592449432042,0.035033777154349806,Isaiah Joe_assists_over
17,Joel Embiid,76ers,assists,3.5,-210,over,0.7157564840147501,0.28296452487077506,0.6774193548387096,8,0.06938592449432042,0.035033777154349806,Joel Embiid_assists_over
42,Evan Mobley,Cavaliers,rebounds,8.5,-140,over,0.6284273148605932,0.38651984166222797,0.5833333333333333,8,0.06938592449432042,0.035033777154349806,Evan Mobley_rebounds_over
56,Kelly Oubre Jr.,76ers,points,12.5,-110,under,0.5912105185641927,0.6433731317491125,0.5238095238095238,8,0.06938592449432042,0.035033777154349806,Kelly Oubre Jr._points_under
63,Tyrese Maxey,76ers,assists,5.5,-105,under,0.5692771797774265,0.5572296121129732,0.5121951219512195,8,0.06938592449432042,0.035033777154349806,Tyrese Maxey_assists_under
64,Caris LeVert,Cavaliers,fg3m,1.5,105,over,0.5567036416254695,0.7062123266610616,0.48780487804878053,8,0.06938592449432042,0.035033777154349806,Caris LeVert_fg3m_over
11,Shai Gilgeous-Alexander,Thunder,fg3m,1.5,-200,over,0.7326151184283981,0.49461338821298595,0.6666666666666666,9,0.0899216650706293,0.0380416253231673,Shai Gilgeous-Alexander_fg3m_over
14,Shai Gilgeous-Alexander,Thunder,points,29.5,-115,over,0.7265074818782744,1.7912655914708258,0.5348837209302326,9,0.0899216650706293,0.0380416253231673,Shai Gilgeous-Alexander_points_over
21,Tyler Herro,Heat,assists,3.5,-165,over,0.6955309021210864,0.58532391097236,0.6226415094339623,9,0.0899216650706293,0.0380416253231673,Tyler Herro_assists_over
28,Tyrese Maxey,76ers,fg3m,3.5,-145,under,0.6621642806700556,0.5941465091090905,0.5918367346938775,9,0.0899216650706293,0.0380416253231673,Tyrese Maxey_fg3m_under
41,Brook Lopez,Bucks,fg3m,1.5,-130,over,0.6288822690900817,0.5631893034891844,0.5652173913043479,9,0.0899216650706293,0.0380416253231673,Brook Lopez_fg3m_over
57,Caris LeVert,Cavaliers,points,11.5,-105,over,0.5833065349208371,0.6941828408938853,0.5121951219512195,9,0.0899216650706293,0.0380416253231673,Caris LeVert_points_over
7,Duncan Robinson,Heat,assists,1.5,-170,over,0.7573249185380044,1.0140508236841534,0.6296296296296295,10,0.08140700068716314,0.03378500451671183,Duncan Robinson_assists_over
9,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.7417018087869298,1.180848406557748,0.6000000000000001,10,0.08140700068716314,0.03378500451671183,Jaime Jaquez Jr._rebounds_over
11,Shai Gilgeous-Alexander,Thunder,fg3m,1.5,-200,over,0.7326151184283981,0.49461338821298595,0.6666666666666666,10,0.08140700068716314,0.03378500451671183,Shai Gilgeous-Alexander_fg3m_over
47,Jarrett Allen,Cavaliers,points,12.5,-105,over,0.6079807470265078,0.9350501495444812,0.5121951219512195,10,0.08140700068716314,0.03378500451671183,Jarrett Allen_points_over
61,Jalen Williams,Thunder,assists,4.5,-110,over,0.5711255361361196,0.4516528449356878,0.5238095238095238,10,0.08140700068716314,0.03378500451671183,Jalen Williams_assists_over
62,Darius Garland,Cavaliers,fg3m,2.5,100,under,0.5697087466575106,0.6970874665751055,0.5,10,0.08140700068716314,0.03378500451671183,Darius Garland_fg3m_under
12,Tyler Herro,Heat,points,21.5,-110,over,0.7315531524827034,1.9830073646076234,0.5238095238095238,11,0.07181188233779316,0.02324098061451955,Tyler Herro_points_over
18,Donovan Mitchell,Cavaliers,rebounds,4.5,-110,over,0.7149434996833688,1.824460678795793,0.5238095238095238,11,0.07181188233779316,0.02324098061451955,Donovan Mitchell_rebounds_over
29,Giannis Antetokounmpo,Bucks,points,31.5,-115,over,0.6614473869648525,1.1830951390192732,0.5348837209302326,11,0.07181188233779316,0.02324098061451955,Giannis Antetokounmpo_points_over
41,Brook Lopez,Bucks,fg3m,1.5,-130,over,0.6288822690900817,0.5631893034891844,0.5652173913043479,11,0.07181188233779316,0.02324098061451955,Brook Lopez_fg3m_over
54,Joel Embiid,76ers,points,26.5,-110,over,0.5954608566907662,0.6839445411391325,0.5238095238095238,11,0.07181188233779316,0.02324098061451955,Joel Embiid_points_over
66,Jalen Williams,Thunder,rebounds,5.5,-115,over,0.5543203586353891,0.18169030898298466,0.5348837209302326,11,0.07181188233779316,0.02324098061451955,Jalen Williams_rebounds_over
4,Cason Wallace,Thunder,assists,1.5,-145,over,0.7689217620241717,1.4960631619283478,0.5918367346938775,12,0.12506473818033423,0.03550169362584922,Cason Wallace_assists_over
6,Cason Wallace,Thunder,rebounds,2.5,-170,over,0.7618966944464556,1.0503561029571475,0.6296296296296295,12,0.12506473818033423,0.03550169362584922,Cason Wallace_rebounds_over
9,Jaime Jaquez Jr.,Heat,rebounds,2.5,-150,over,0.7417018087869298,1.180848406557748,0.6000000000000001,12,0.12506473818033423,0.03550169362584922,Jaime Jaquez Jr._rebounds_over
18,Donovan Mitchell,Cavaliers,rebounds,4.5,-110,over,0.7149434996833688,1.824460678795793,0.5238095238095238,12,0.12506473818033423,0.03550169362584922,Donovan Mitchell_rebounds_over
28,Tyrese Maxey,76ers,fg3m,3.5,-145,under,0.6621642806700556,0.5941465091090905,0.5918367346938775,12,0.12506473818033423,0.03550169362584922,Tyrese Maxey_fg3m_under
47,Jarrett Allen,Cavaliers,points,12.5,-105,over,0.6079807470265078,0.9350501495444812,0.5121951219512195,12,0.12506473818033423,0.03550169362584922,Jarrett Allen_points_over
16,Bam Adebayo,Heat,fg3m,0.5,-185,over,0.7182307109050419,0.5323176380523496,0.6491228070175439,13,0.07519469672215193,0.034043801295819624,Bam Adebayo_fg3m_over
21,Tyler Herro,Heat,assists,3.5,-165,over,0.6955309021210864,0.58532391097236,0.6226415094339623,13,0.07519469672215193,0.034043801295819624,Tyler Herro_assists_over
22,Taurean Prince,Bucks,points,6.5,-125,over,0.6947002349153134,1.2523021142378208,0.5555555555555556,13,0.07519469672215193,0.034043801295819624,Taurean Prince_points_over
44,Tyler Herro,Heat,fg3m,3.5,-155,over,0.6168226459813939,0.0738637008146914,0.607843137254902,13,0.07519469672215193,0.034043801295819624,Tyler Herro_fg3m_over
46,Terry Rozier,Heat,fg3m,1.5,110,under,0.6150599889366959,1.458129883835307,0.47619047619047616,13,0.07519469672215193,0.034043801295819624,Terry Rozier_fg3m_under
61,Jalen Williams,Thunder,assists,4.5,-110,over,0.5711255361361196,0.4516528449356878,0.5238095238095238,13,0.07519469672215193,0.034043801295819624,Jalen Williams_assists_over
0,Miles Bridges,Hornets,points,22.5,-120,under,0.9496143496596147,3.7047982052131356,0.5454545454545454,14,0.1457253876368777,0.026498796669976572,Miles Bridges_points_under
11,Shai Gilgeous-Alexander,Thunder,fg3m,1.5,-200,over,0.7326151184283981,0.49461338821298595,0.6666666666666666,14,0.1457253876368777,0.026498796669976572,Shai Gilgeous-Alexander_fg3m_over
13,Isaiah Hartenstein,Thunder,points,11.5,-115,under,0.7266657903682674,1.792745431703369,0.5348837209302326,14,0.1457253876368777,0.026498796669976572,Isaiah Hartenstein_points_under
14,Shai Gilgeous-Alexander,Thunder,points,29.5,-115,over,0.7265074818782744,1.7912655914708258,0.5348837209302326,14,0.1457253876368777,0.026498796669976572,Shai Gilgeous-Alexander_points_over
20,Miles Bridges,Hornets,fg3m,2.5,-115,under,0.712710579278121,1.6622945454259135,0.5348837209302326,14,0.1457253876368777,0.026498796669976572,Miles Bridges_fg3m_under
65,Taurean Prince,Bucks,fg3m,1.5,110,over,0.5567036416254695,0.8453882370674295,0.47619047619047616,14,0.1457253876368777,0.026498796669976572,Taurean Prince_fg3m_over
