,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
69,Myles Turner,Pacers,rebounds,8.5,-140,under,0.5925473414375915,0.07897721232221322,0.5833333333333333,4,0.0450621966957484,0.008658790859090748,Myles Turner_rebounds_under
14,Jalen Smith,Bulls,fg3m,1.5,145,under,0.7357588823428847,4.013046308700337,0.4081632653061224,5,0.023022086024617347,0.0021529282027256,Jalen Smith_fg3m_under
18,Jalen Smith,Bulls,points,9.5,-120,under,0.7289518260517295,1.682058405474188,0.5454545454545454,5,0.023022086024617347,0.0021529282027256,Jalen Smith_points_under
20,Ayo Dosunmu,Bulls,points,12.5,-120,over,0.7240203788759105,1.6368534730291806,0.5454545454545454,5,0.023022086024617347,0.0021529282027256,Ayo Dosunmu_points_over
33,Paul George,76ers,assists,4.5,115,over,0.6578499826232136,2.071887313199546,0.46511627906976744,5,0.023022086024617347,0.0021529282027256,Paul George_assists_over
40,Brandon Miller,Hornets,assists,3.5,-150,under,0.6472318887822313,0.3935990731852599,0.6000000000000001,5,0.023022086024617347,0.0021529282027256,Brandon Miller_assists_under
41,Brook Lopez,Bucks,fg3m,1.5,115,over,0.6454298932405317,1.9383713523357158,0.46511627906976744,5,0.023022086024617347,0.0021529282027256,Brook Lopez_fg3m_over
59,Nic Claxton,Nets,rebounds,8.5,-150,under,0.6065030688199499,0.05419224016624824,0.6000000000000001,5,0.023022086024617347,0.0021529282027256,Nic Claxton_rebounds_under
64,Evan Mobley,Cavaliers,assists,2.5,125,over,0.5988368526853677,1.7369145927103862,0.4444444444444444,5,0.023022086024617347,0.0021529282027256,Evan Mobley_assists_over
65,Myles Turner,Pacers,assists,1.5,-105,over,0.593994150290162,0.7985143242611055,0.5121951219512195,5,0.023022086024617347,0.0021529282027256,Myles Turner_assists_over
