,parlay_tag,props,COMBINED_PROB,COMBINED_EV,TO WIN
2028,2024-05-21_2028_,T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.33751672583131803,0.6924052966684662,5.014285714285714
3713,2024-05-21_3713_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500,0.30219604531077093,0.692297853740317,5.6
4004,2024-05-21_4004_,Luke Kornet_assists_0.5_-115_over_P0.722_EV1.749_HOUSE_PROV0.535 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.29334371212674054,0.6922834771634572,5.768944099378881
497,2024-05-21_497_,Obi Toppin_points_7.5_-135_over_P0.862_EV2.502_HOUSE_PROV0.574 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.32051763750103524,0.6922078932289091,5.27960927960928
3145,2024-05-21_3145_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545,0.3595986107744669,0.6921112406998531,4.705555555555557
2961,2024-05-21_2961_,Jayson Tatum_points_29.5_-120_under_P0.769_EV2.051_HOUSE_PROV0.545 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.32837721499632505,0.6916627116439642,5.15158371040724
4989,2024-05-21_4989_,Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Al Horford_assists_2.5_105_under_P0.655_EV1.714_HOUSE_PROV0.488 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.2661172500463034,0.6916335613237494,6.35672268907563
591,2024-05-21_591_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556,0.46381957228630905,0.6914355311428,3.646753246753247
2621,2024-05-21_2621_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.3311666773880283,0.6913155309460015,5.107142857142857
3388,2024-05-21_3388_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.2670695586081568,0.6912774917230831,6.332722832722832
5133,2024-05-21_5133_,Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.2639630591970911,0.6912490292842197,6.4071428571428575
1192,2024-05-21_1192_,Payton Pritchard_assists_2.5_-145_over_P0.842_EV2.110_HOUSE_PROV0.592 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.3607610816968593,0.6906223340763076,4.686265841438256
2344,2024-05-21_2344_,Jayson Tatum_rebounds_10.5_-145_under_P0.783_EV1.614_HOUSE_PROV0.592 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.32989110579612824,0.6905825368650393,5.124668435013263
3397,2024-05-21_3397_,Jrue Holiday_points_12.5_-120_under_P0.740_EV1.782_HOUSE_PROV0.545 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592,0.3897886659143235,0.690428317810049,4.336781609195403
639,2024-05-21_639_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500,0.4550932588104076,0.6903463898672282,3.7142857142857144
4598,2024-05-21_4598_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.27389482417009786,0.690322343449747,6.171428571428572
877,2024-05-21_877_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435,0.36274123279261833,0.6902799263115773,4.65974025974026
491,2024-05-21_491_,Obi Toppin_points_7.5_-135_over_P0.862_EV2.502_HOUSE_PROV0.574 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.3335982104297678,0.6902493281135491,5.0667218086572925
1974,2024-05-21_1974_,T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592,0.36732891816578206,0.689862041379298,4.600405679513186
2652,2024-05-21_2652_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512,0.3467947810075705,0.6898439569144401,4.872749099639856
3540,2024-05-21_3540_,Jrue Holiday_points_12.5_-120_under_P0.740_EV1.782_HOUSE_PROV0.545 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.30833266277908356,0.6898320161239164,5.4805481874447395
2670,2024-05-21_2670_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545,0.3420541798112534,0.689328806414762,4.938775510204082
4573,2024-05-21_4573_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545,0.3018187157785227,0.6891257953219079,5.5964912280701755
4142,2024-05-21_4142_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512,0.3384585717948965,0.6891007946368946,4.990568818155025
2558,2024-05-21_2558_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Al Horford_assists_2.5_105_under_P0.655_EV1.714_HOUSE_PROV0.488,0.3745003140598083,0.6889964164097351,4.509999999999999
1391,2024-05-21_1391_,Payton Pritchard_assists_2.5_-145_over_P0.842_EV2.110_HOUSE_PROV0.592 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.29858215279737876,0.6885335537506936,5.655172413793103
5303,2024-05-21_5303_,Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.2620713156430063,0.688488047928512,6.442857142857143
3284,2024-05-21_3284_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556,0.3352105627264271,0.6884026764694249,5.036842105263158
4592,2024-05-21_4592_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.28507268399176766,0.6883659606738237,5.92258064516129
2547,2024-05-21_2547_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Jrue Holiday_points_12.5_-120_under_P0.740_EV1.782_HOUSE_PROV0.545 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.34181447473975746,0.688144956877986,4.938775510204082
3189,2024-05-21_3189_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556,0.3381072562608394,0.6879354562560369,4.992307692307693
4458,2024-05-21_4458_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2790669980571626,0.6877672660277059,6.047892720306514
4672,2024-05-21_4672_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.2695948664701247,0.6877595782567569,6.260355029585798
2962,2024-05-21_2962_,Jayson Tatum_points_29.5_-120_under_P0.769_EV2.051_HOUSE_PROV0.545 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.3275311465265802,0.6873041190973377,5.15158371040724
5497,2024-05-21_5497_,Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.2459031562993089,0.6871967581189318,6.8612244897959185
1138,2024-05-21_1138_,Payton Pritchard_assists_2.5_-145_over_P0.842_EV2.110_HOUSE_PROV0.592 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583,0.41604215630491015,0.6871226752226702,4.055172413793104
4289,2024-05-21_4289_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.2740299712302845,0.6869328268379504,6.1560157790927015
5238,2024-05-21_5238_,Pascal Siakam_blocks_0.5_-190_under_P0.670_EV0.116_HOUSE_PROV0.655 + Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556,0.26692584944698466,0.6866903939265778,6.318947368421052
3368,2024-05-21_3368_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2787773301934112,0.686602847670138,6.050000000000001
3215,2024-05-21_3215_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.31757260646212576,0.6864200481092197,5.310344827586207
4370,2024-05-21_4370_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.293674138249066,0.6864071736235211,5.742443593018305
2401,2024-05-21_2401_,Jayson Tatum_rebounds_10.5_-145_under_P0.783_EV1.614_HOUSE_PROV0.592 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.3076814368622105,0.6862629411055807,5.4805481874447395
2345,2024-05-21_2345_,Jayson Tatum_rebounds_10.5_-145_under_P0.783_EV1.614_HOUSE_PROV0.592 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.32904113676564456,0.6862267274037808,5.124668435013263
2542,2024-05-21_2542_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Jrue Holiday_points_12.5_-120_under_P0.740_EV1.782_HOUSE_PROV0.545 + Payton Pritchard_steals_0.5_-155_under_P0.619_EV0.090_HOUSE_PROV0.608,0.3557641880840515,0.6861910942140412,4.739631336405529
3402,2024-05-21_3402_,Jrue Holiday_points_12.5_-120_under_P0.740_EV1.782_HOUSE_PROV0.545 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556,0.36491232375856253,0.685894935764559,4.62
5128,2024-05-21_5128_,Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Al Horford_assists_2.5_105_under_P0.655_EV1.714_HOUSE_PROV0.488 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.261663828344019,0.6858626654736084,6.442857142857143
240,2024-05-21_240_,Obi Toppin_points_7.5_-135_over_P0.862_EV2.502_HOUSE_PROV0.574 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661,0.45725267377250567,0.6857989839692509,3.6867996201329527
5616,2024-05-21_5616_,Al Horford_assists_2.5_105_under_P0.655_EV1.714_HOUSE_PROV0.488 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.25819619978248365,0.6856239596568761,6.5284615384615385
5713,2024-05-21_5713_,Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.22594411198800443,0.6856010098182024,7.46025641025641
3139,2024-05-21_3139_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574,0.3772450441214372,0.6854935983647918,4.4679012345679014
4454,2024-05-21_4454_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.2838511868678497,0.6854887716773697,5.937931034482759
3541,2024-05-21_3541_,Jrue Holiday_points_12.5_-120_under_P0.740_EV1.782_HOUSE_PROV0.545 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.3075382393774088,0.6854781403898043,5.4805481874447395
3799,2024-05-21_3799_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435,0.3097467225506591,0.6852357891049305,5.440689655172413
4528,2024-05-21_4528_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.25535800010788423,0.6847757708267304,6.597701149425287
1943,2024-05-21_1943_,T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.367169439746662,0.6846962966567043,4.588334742180896
2069,2024-05-21_2069_,T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.3298696069943957,0.6846912071499498,5.107142857142858
4222,2024-05-21_4222_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512,0.3168581201302227,0.6845709727362828,5.316483516483516
260,2024-05-21_260_,Obi Toppin_points_7.5_-135_over_P0.862_EV2.502_HOUSE_PROV0.574 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.37701550989416643,0.6844680621073926,4.467901234567901
3153,2024-05-21_3153_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Jrue Holiday_fgm_4.5_100_under_P0.598_EV0.976_HOUSE_PROV0.500,0.3280252751972351,0.6838630793458071,5.133333333333334
594,2024-05-21_594_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545,0.4533108089667202,0.6837258618763897,3.714285714285715
5125,2024-05-21_5125_,Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Al Horford_assists_2.5_105_under_P0.655_EV1.714_HOUSE_PROV0.488 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.2661496656821502,0.6835867423436588,6.325714285714286
4158,2024-05-21_4158_,Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592,0.3293053142855983,0.683504268080751,5.112290008841733
2116,2024-05-21_2116_,T.J. McConnell_points_9.5_-140_over_P0.812_EV1.960_HOUSE_PROV0.583 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.3027397793031054,0.6833662453557292,5.560439560439561
5706,2024-05-21_5706_,Obi Toppin_fgm_3.5_130_over_P0.634_EV2.286_HOUSE_PROV0.435 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556 + Jaylen Brown_rebounds_6.5_-130_under_P0.600_EV0.307_HOUSE_PROV0.565,0.22981758789142254,0.6833254399247115,7.324615384615384
5292,2024-05-21_5292_,Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Jayson Tatum_fgm_9.5_-105_under_P0.656_EV1.400_HOUSE_PROV0.512 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.2612569211228657,0.6832410203773205,6.442857142857143
2521,2024-05-21_2521_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Pascal Siakam_assists_2.5_-160_over_P0.620_EV0.038_HOUSE_PROV0.615,0.3594720783809348,0.6828856526583642,4.681547619047619
2630,2024-05-21_2630_,Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583,0.358839662580756,0.6827220458435452,4.689342403628118
4638,2024-05-21_4638_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Aaron Nesmith_points_9.5_-120_over_P0.655_EV1.005_HOUSE_PROV0.545 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.267689187207699,0.6826177481626798,6.2857142857142865
256,2024-05-21_256_,Obi Toppin_points_7.5_-135_over_P0.862_EV2.502_HOUSE_PROV0.574 + Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Payton Pritchard_fg3m_1.5_-125_over_P0.605_EV0.442_HOUSE_PROV0.556,0.38347888032653016,0.6821940216990452,4.386666666666666
4611,2024-05-21_4611_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Aaron Nesmith_steals_0.5_-120_under_P0.595_EV0.450_HOUSE_PROV0.545,0.27151992344174414,0.6821751578747137,6.195402298850575
3637,2024-05-21_3637_,Jayson Tatum_steals_1.5_-250_under_P0.736_EV0.150_HOUSE_PROV0.714 + Luke Kornet_assists_0.5_-115_over_P0.722_EV1.749_HOUSE_PROV0.535 + Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592,0.3803410117251153,0.6820538476562894,4.422488755622188
634,2024-05-21_634_,Andrew Nembhard_blocks_0.5_-550_under_P0.852_EV0.035_HOUSE_PROV0.846 + Luke Kornet_points_3.5_-175_over_P0.777_EV1.105_HOUSE_PROV0.636 + Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545,0.4939908836602163,0.6819213419859749,3.404761904761905
3308,2024-05-21_3308_,Payton Pritchard_fgm_3.5_-120_over_P0.746_EV1.839_HOUSE_PROV0.545 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Jaylen Brown_blocks_0.5_-140_under_P0.595_EV0.096_HOUSE_PROV0.583,0.29730509868552685,0.6818974154209809,5.657142857142858
4776,2024-05-21_4776_,T.J. McConnell_assists_4.5_-135_over_P0.687_EV0.982_HOUSE_PROV0.574 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.27493183252233205,0.6818845754620122,6.117460317460317
4542,2024-05-21_4542_,T.J. McConnell_fgm_4.5_100_over_P0.687_EV1.873_HOUSE_PROV0.500 + Derrick White_rebounds_3.5_-170_over_P0.681_EV0.406_HOUSE_PROV0.630 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556,0.294085158586003,0.6814751420329115,5.71764705882353
4040,2024-05-21_4040_,Luke Kornet_assists_0.5_-115_over_P0.722_EV1.749_HOUSE_PROV0.535 + Myles Turner_fg3m_1.5_-145_over_P0.665_EV0.614_HOUSE_PROV0.592 + Andrew Nembhard_points_10.5_-130_over_P0.627_EV0.548_HOUSE_PROV0.565,0.30085933010446236,0.6814605000798466,5.588859416445623
4392,2024-05-21_4392_,Al Horford_rebounds_7.5_-145_under_P0.716_EV1.049_HOUSE_PROV0.592 + Jrue Holiday_rebounds_5.5_-140_under_P0.672_EV0.759_HOUSE_PROV0.583 + Myles Turner_steals_0.5_-125_under_P0.670_EV1.033_HOUSE_PROV0.556,0.32249130580702806,0.6814029461387121,5.2137931034482765
5617,2024-05-21_5617_,Al Horford_assists_2.5_105_under_P0.655_EV1.714_HOUSE_PROV0.488 + Myles Turner_points_15.5_-125_over_P0.629_EV0.657_HOUSE_PROV0.556 + Luke Kornet_fgm_1.5_-130_over_P0.626_EV0.533_HOUSE_PROV0.565,0.25753095367627515,0.6812809260388826,6.5284615384615385
2258,2024-05-21_2258_,Jayson Tatum_rebounds_10.5_-145_under_P0.783_EV1.614_HOUSE_PROV0.592 + Jrue Holiday_steals_1.5_-195_under_P0.721_EV0.454_HOUSE_PROV0.661 + Pascal Siakam_points_20.5_-105_over_P0.597_EV0.826_HOUSE_PROV0.512,0.3368844956555649,0.6812452593385441,4.990568818155025
