,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,PARLAY_EV,TO WIN
175,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,53,0.3671877428682673,11.947076975631067,46.15371102327623
176,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,54,0.5090991566377616,2.21995167595371,14.181818181818182
177,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,54,0.5090991566377616,2.21995167595371,14.181818181818182
178,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,54,0.5090991566377616,2.21995167595371,14.181818181818182
179,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,55,0.4642396878048086,3.7542341128906767,18.857142857142858
180,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,55,0.4642396878048086,3.7542341128906767,18.857142857142858
181,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,55,0.4642396878048086,3.7542341128906767,18.857142857142858
182,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,56,0.43829083767376886,8.987429819588796,31.91358024691358
183,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,56,0.43829083767376886,8.987429819588796,31.91358024691358
184,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,56,0.43829083767376886,8.987429819588796,31.91358024691358
185,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,57,0.39302582089962246,4.4297716883960145,23.992753623188406
186,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,57,0.39302582089962246,4.4297716883960145,23.992753623188406
187,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,57,0.39302582089962246,4.4297716883960145,23.992753623188406
188,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,58,0.44944486649501975,5.386596244223988,23.109833971902937
189,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,58,0.44944486649501975,5.386596244223988,23.109833971902937
190,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,58,0.44944486649501975,5.386596244223988,23.109833971902937
191,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,59,0.48385193824015993,6.7765112554429745,24.339080459770116
192,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,59,0.48385193824015993,6.7765112554429745,24.339080459770116
193,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,59,0.48385193824015993,6.7765112554429745,24.339080459770116
194,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,60,0.3670474982441247,5.040399819693782,27.354497354497354
195,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,60,0.3670474982441247,5.040399819693782,27.354497354497354
196,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,60,0.3670474982441247,5.040399819693782,27.354497354497354
197,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,61,0.547923416976423,8.813548213428597,25.21072796934866
198,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,61,0.547923416976423,8.813548213428597,25.21072796934866
199,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,61,0.547923416976423,8.813548213428597,25.21072796934866
200,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,62,0.40111870569557445,6.706117329483094,29.183673469387763
201,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,62,0.40111870569557445,6.706117329483094,29.183673469387763
202,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,62,0.40111870569557445,6.706117329483094,29.183673469387763
203,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,62,0.40111870569557445,6.706117329483094,29.183673469387763
204,Andrew Nembhard,Pacers,blocks,0.5,-550,under,0.8521437889662113,0.03539511661852135,0.8461538461538461,63,0.43090659938824766,2.1295455535146433,16.545454545454547
205,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,63,0.43090659938824766,2.1295455535146433,16.545454545454547
206,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,63,0.43090659938824766,2.1295455535146433,16.545454545454547
207,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,64,0.25026240309597886,13.523849251945599,74.01770710577514
208,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,64,0.25026240309597886,13.523849251945599,74.01770710577514
209,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,64,0.25026240309597886,13.523849251945599,74.01770710577514
210,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,64,0.25026240309597886,13.523849251945599,74.01770710577514
211,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,64,0.25026240309597886,13.523849251945599,74.01770710577514
212,T.J. McConnell,Pacers,points,9.5,-140,over,0.8119961703007408,1.9599671740063505,0.5833333333333333,65,0.4420387114183705,4.724851651204151,22.0
213,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,65,0.4420387114183705,4.724851651204151,22.0
214,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,65,0.4420387114183705,4.724851651204151,22.0
215,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,66,0.4016894397323332,4.9699680281390926,24.820089955022485
216,Luke Kornet,Celtics,assists,0.5,-115,over,0.721962699546806,1.7487817566331865,0.5348837209302326,66,0.4016894397323332,4.9699680281390926,24.820089955022485
217,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,66,0.4016894397323332,4.9699680281390926,24.820089955022485
218,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,67,0.25583455279261075,17.50347941247421,87.96106376888187
219,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,67,0.25583455279261075,17.50347941247421,87.96106376888187
220,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,67,0.25583455279261075,17.50347941247421,87.96106376888187
221,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,67,0.25583455279261075,17.50347941247421,87.96106376888187
222,Al Horford,Celtics,rebounds,7.5,-145,under,0.7160162577921948,1.0491028675547494,0.5918367346938775,67,0.25583455279261075,17.50347941247421,87.96106376888187
