,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PARLAY_EV,TO_WIN
159,Obi Toppin,Pacers,points,7.5,-135,over,0.8618999066487378,2.5017214097204965,0.574468085106383,50,0.44867874877784786,0.20311307541995494,1.2090096752765103,4.9233659523514595
89,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,27,0.41469387343901515,0.20311307541995494,1.0416896971383922,4.9233659523514595
0,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,0,0.34754017164695156,0.20516717325227965,0.6939365403236599,4.874074074074073
1,T.J. McConnell,Pacers,fgm,4.5,100,over,0.6872816501433185,1.872816501433185,0.5,0,0.34754017164695156,0.20516717325227965,0.6939365403236599,4.874074074074073
2,T.J. McConnell,Pacers,assists,4.5,-135,over,0.6872816501433185,0.981895843839995,0.574468085106383,0,0.34754017164695156,0.20516717325227965,0.6939365403236599,4.874074074074073
67,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,20,0.48385193824015993,0.20543093270365997,1.3553022510885948,4.867816091954023
168,Jayson Tatum,Celtics,rebounds,10.5,-145,under,0.7829049644415078,1.6141971133851527,0.5918367346938775,53,0.45385288282816516,0.20543093270365997,1.2092723664106662,4.867816091954023
169,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,53,0.45385288282816516,0.20543093270365997,1.2092723664106662,4.867816091954023
170,Payton Pritchard,Celtics,fgm,3.5,-120,over,0.746024827010655,1.8385609142643382,0.5454545454545454,53,0.45385288282816516,0.20543093270365997,1.2092723664106662,4.867816091954023
65,Payton Pritchard,Celtics,assists,2.5,-145,over,0.8415674019597683,2.109793568280802,0.5918367346938775,20,0.48385193824015993,0.20543093270365997,1.3553022510885948,4.867816091954023
66,Luke Kornet,Celtics,points,3.5,-175,over,0.7770568098504246,1.1054463631104783,0.6363636363636364,20,0.48385193824015993,0.20543093270365997,1.3553022510885948,4.867816091954023
143,Payton Pritchard,Celtics,points,9.5,-115,over,0.8368140518122709,2.822392223462532,0.5348837209302326,45,0.455549199231912,0.20839625490788283,1.1859759400824066,4.798550724637681
144,Jrue Holiday,Celtics,points,12.5,-120,under,0.7398962216034679,1.782382031365123,0.5454545454545454,45,0.455549199231912,0.20839625490788283,1.1859759400824066,4.798550724637681
145,Jayson Tatum,Celtics,steals,1.5,-250,under,0.7357588823428847,0.15031217640019268,0.7142857142857143,45,0.455549199231912,0.20839625490788283,1.1859759400824066,4.798550724637681
35,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,10,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
127,Jrue Holiday,Celtics,steals,1.5,-195,under,0.7210475511959114,0.4540776308408674,0.6610169491525424,39,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
126,Jayson Tatum,Celtics,points,29.5,-120,under,0.7691717428514041,2.050740976137872,0.5454545454545454,39,0.46674119323398483,0.21338951605295428,1.1872733106445552,4.686265841438256
