,PARLAY_ID,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,TO_WIN,PROP_TAG
162,6888,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,13.31525353,0.340278935,0.041610054,23.03265306,Sam Hauser_fg3m_over
163,6888,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,13.31525353,0.340278935,0.041610054,23.03265306,Payton Pritchard_fgm_over
164,6888,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,13.31525353,0.340278935,0.041610054,23.03265306,Sam Hauser_fgm_over
165,6888,Al Horford,Celtics,blocks,1.5,-220,under,0.808792135,0.882124621,0.6875,13.31525353,0.340278935,0.041610054,23.03265306,Al Horford_blocks_under
166,6888,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,13.31525353,0.340278935,0.041610054,23.03265306,Obi Toppin_points_over
167,6888,Jayson Tatum,Celtics,fgm,10.5,-140,under,0.761150332,1.524145707,0.583333333,13.31525353,0.340278935,0.041610054,23.03265306,Jayson Tatum_fgm_under
168,7851,Ben Sheppard,Pacers,blocks,0.5,-1100,under,0.960789439,0.240669668,0.916666667,12.67379857,0.404227975,0.055480072,17.0244898,Ben Sheppard_blocks_under
169,7851,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,12.67379857,0.404227975,0.055480072,17.0244898,Sam Hauser_fg3m_over
170,7851,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,12.67379857,0.404227975,0.055480072,17.0244898,Payton Pritchard_fgm_over
171,7851,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,12.67379857,0.404227975,0.055480072,17.0244898,Sam Hauser_fgm_over
172,7851,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,12.67379857,0.404227975,0.055480072,17.0244898,Obi Toppin_points_over
173,7851,Jayson Tatum,Celtics,fgm,10.5,-140,under,0.761150332,1.524145707,0.583333333,12.67379857,0.404227975,0.055480072,17.0244898,Jayson Tatum_fgm_under
174,8098,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,12.50541337,0.358518052,0.050839921,18.66958212,Sam Hauser_fg3m_over
175,8098,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,12.50541337,0.358518052,0.050839921,18.66958212,Payton Pritchard_fgm_over
176,8098,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,12.50541337,0.358518052,0.050839921,18.66958212,Sam Hauser_fgm_over
177,8098,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.852143789,0.072284458,0.84,12.50541337,0.358518052,0.050839921,18.66958212,Andrew Nembhard_blocks_under
178,8098,Obi Toppin,Pacers,points,8.5,-130,over,0.79841977,2.062944118,0.565217391,12.50541337,0.358518052,0.050839921,18.66958212,Obi Toppin_points_over
179,8098,Jayson Tatum,Celtics,fgm,10.5,-140,under,0.761150332,1.524145707,0.583333333,12.50541337,0.358518052,0.050839921,18.66958212,Jayson Tatum_fgm_under
180,9575,Ben Sheppard,Pacers,blocks,0.5,-1100,under,0.960789439,0.240669668,0.916666667,11.49297908,0.409479348,0.067482973,13.81855288,Ben Sheppard_blocks_under
181,9575,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,11.49297908,0.409479348,0.067482973,13.81855288,Sam Hauser_fg3m_over
182,9575,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,11.49297908,0.409479348,0.067482973,13.81855288,Payton Pritchard_fgm_over
183,9575,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,11.49297908,0.409479348,0.067482973,13.81855288,Sam Hauser_fgm_over
184,9575,Al Horford,Celtics,blocks,1.5,-220,under,0.808792135,0.882124621,0.6875,11.49297908,0.409479348,0.067482973,13.81855288,Al Horford_blocks_under
185,9575,Jayson Tatum,Celtics,fgm,10.5,-140,under,0.761150332,1.524145707,0.583333333,11.49297908,0.409479348,0.067482973,13.81855288,Jayson Tatum_fgm_under
186,9812,Sam Hauser,Celtics,fg3m,0.5,-225,over,0.92863873,1.706835275,0.692307692,11.32459387,0.363175602,0.061838942,15.17103984,Sam Hauser_fg3m_over
187,9812,Payton Pritchard,Celtics,fgm,2.5,-175,over,0.864870392,1.795410224,0.636363636,11.32459387,0.363175602,0.061838942,15.17103984,Payton Pritchard_fgm_over
188,9812,Sam Hauser,Celtics,fgm,1.5,140,over,0.861982799,5.343793583,0.416666667,11.32459387,0.363175602,0.061838942,15.17103984,Sam Hauser_fgm_over
189,9812,Andrew Nembhard,Pacers,blocks,0.5,-525,under,0.852143789,0.072284458,0.84,11.32459387,0.363175602,0.061838942,15.17103984,Andrew Nembhard_blocks_under
190,9812,Al Horford,Celtics,blocks,1.5,-220,under,0.808792135,0.882124621,0.6875,11.32459387,0.363175602,0.061838942,15.17103984,Al Horford_blocks_under
191,9812,Jayson Tatum,Celtics,fgm,10.5,-140,under,0.761150332,1.524145707,0.583333333,11.32459387,0.363175602,0.061838942,15.17103984,Jayson Tatum_fgm_under
