,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_EV,PARLAY_PROB,PARLAY_HOUSE_PROB,PARLAY_ID,TO_WIN,PROP_TAG
267,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Obi Toppin_fgm_over
268,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Aaron Nesmith_assists_over
269,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Jaylen Brown_points_under
270,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Pascal Siakam_points_over
271,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.096391284652057,0.02966349491909423,0.009658997029047692,385315,102.53041801262398,Aaron Nesmith_points_under
272,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Jrue Holiday_fgm_under
273,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Jaylen Brown_assists_under
274,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Jrue Holiday_steals_under
275,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Obi Toppin_fgm_over
276,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Aaron Nesmith_assists_over
277,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Jaylen Brown_points_under
278,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Pascal Siakam_points_over
279,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,6.084048663689247,0.02702137350256658,0.008819084243913108,388578,112.39045782335003,Aaron Nesmith_points_under
280,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Jrue Holiday_fgm_under
281,Jaylen Brown,Celtics,assists,3.5,-150,under,0.6830262606695402,0.691885505579501,0.6000000000000001,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Jaylen Brown_assists_under
282,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Obi Toppin_fgm_over
283,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Aaron Nesmith_fgm_under
284,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Aaron Nesmith_assists_over
285,Jaylen Brown,Celtics,points,25.5,-110,under,0.5973602918747726,0.7020755133501018,0.5238095238095238,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Jaylen Brown_points_under
286,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Derrick White_points_over
287,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,6.080904233871602,0.02652915668163889,0.008658737257660146,389413,114.49028111637504,Pascal Siakam_points_over
288,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Obi Toppin_fg3m_over
289,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Jrue Holiday_fgm_under
290,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Obi Toppin_fgm_over
291,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Andrew Nembhard_points_over
292,Aaron Nesmith,Pacers,assists,1.5,-115,over,0.6047127189295851,0.6527493291243827,0.5348837209302326,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Aaron Nesmith_assists_over
293,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Derrick White_points_over
294,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Pascal Siakam_points_over
295,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.511080387458003,0.026183337462558395,0.009475049187675241,550102,104.54034920481043,Aaron Nesmith_points_under
296,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Obi Toppin_fg3m_over
297,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Jrue Holiday_fgm_under
298,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Jrue Holiday_steals_under
299,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Obi Toppin_fgm_over
300,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Andrew Nembhard_points_over
301,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Derrick White_points_over
302,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Pascal Siakam_points_over
303,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.178639385312692,0.029318925643573083,0.01127268697822232,646693,87.70999451434234,Aaron Nesmith_points_under
304,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Obi Toppin_fg3m_over
305,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Jrue Holiday_fgm_under
306,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Obi Toppin_fgm_over
307,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Myles Turner_rebounds_under
308,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Andrew Nembhard_points_over
309,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Derrick White_points_over
310,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Pascal Siakam_points_over
311,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.167950972925224,0.02721267575544187,0.010483927539512888,649733,94.38410068470039,Aaron Nesmith_points_under
312,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Jrue Holiday_fgm_under
313,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Jrue Holiday_steals_under
314,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Obi Toppin_fgm_over
315,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Myles Turner_rebounds_under
316,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Andrew Nembhard_points_over
317,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Derrick White_points_over
318,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Pascal Siakam_points_over
319,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.155608351962414,0.024788848299824213,0.009572281666511766,653328,103.46830074990994,Aaron Nesmith_points_under
320,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Obi Toppin_fg3m_over
321,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Jrue Holiday_fgm_under
322,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Obi Toppin_fgm_over
323,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Pascal Siakam_rebounds_under
324,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Andrew Nembhard_points_over
325,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Derrick White_points_over
326,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Pascal Siakam_points_over
327,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.14701374955631,0.027105369040474992,0.010483927539512888,655790,94.38410068470039,Aaron Nesmith_points_under
328,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Obi Toppin_fg3m_over
329,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Jrue Holiday_fgm_under
330,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Jrue Holiday_steals_under
331,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Obi Toppin_fgm_over
332,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Myles Turner_rebounds_under
333,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Derrick White_points_over
334,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Pascal Siakam_points_over
335,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.136161574688094,0.030456069331872778,0.011803582754276745,658887,83.72003973858482,Aaron Nesmith_points_under
336,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Jrue Holiday_fgm_under
337,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Jrue Holiday_steals_under
338,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Obi Toppin_fgm_over
339,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Pascal Siakam_rebounds_under
340,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Andrew Nembhard_points_over
341,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Derrick White_points_over
342,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Pascal Siakam_points_over
343,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.134671128593499,0.024691099371980003,0.009572281666511766,659325,103.46830074990994,Aaron Nesmith_points_under
344,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Jrue Holiday_fgm_under
345,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Obi Toppin_fgm_over
346,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Myles Turner_rebounds_under
347,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Pascal Siakam_rebounds_under
348,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Andrew Nembhard_points_over
349,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Derrick White_points_over
350,Pascal Siakam,Pacers,points,20.5,-115,over,0.59347419833087,0.547693593092915,0.5348837209302326,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Pascal Siakam_points_over
351,Aaron Nesmith,Pacers,points,11.5,-110,under,0.5840417693618916,0.5749441620907834,0.5238095238095238,5.123982716206033,0.02291730909322641,0.008902501025123187,662355,111.32798481886869,Aaron Nesmith_points_under
352,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Obi Toppin_fg3m_over
353,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Jrue Holiday_fgm_under
354,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Jrue Holiday_steals_under
355,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Obi Toppin_fgm_over
356,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Aaron Nesmith_fgm_under
357,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Myles Turner_rebounds_under
358,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Andrew Nembhard_points_over
359,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,4.801177207453463,0.034675508794202795,0.014287223710512602,753177,68.9926045998843,Derrick White_points_over
360,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Obi Toppin_fg3m_over
361,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Jrue Holiday_fgm_under
362,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Jrue Holiday_steals_under
363,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Obi Toppin_fgm_over
364,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Aaron Nesmith_fgm_under
365,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Pascal Siakam_rebounds_under
366,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Andrew Nembhard_points_over
367,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,4.780239984084547,0.03453877417200134,0.014287223710512602,758821,68.9926045998843,Derrick White_points_over
368,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Obi Toppin_fg3m_over
369,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Jrue Holiday_fgm_under
370,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Obi Toppin_fgm_over
371,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Aaron Nesmith_fgm_under
372,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Myles Turner_rebounds_under
373,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Pascal Siakam_rebounds_under
374,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Andrew Nembhard_points_over
375,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,4.76955157169708,0.03205753423434648,0.013287534587911138,761687,74.25850588639595,Derrick White_points_over
376,Jrue Holiday,Celtics,fgm,5.5,-135,under,0.7131444359599531,1.2069978685403329,0.574468085106383,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Jrue Holiday_fgm_under
377,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Jrue Holiday_steals_under
378,Obi Toppin,Pacers,fgm,3.5,-105,over,0.6543184471393919,1.387394364932159,0.5121951219512195,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Obi Toppin_fgm_over
379,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Aaron Nesmith_fgm_under
380,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Myles Turner_rebounds_under
381,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Pascal Siakam_rebounds_under
382,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Andrew Nembhard_points_over
383,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,4.75720895073427,0.029202176226375734,0.012132096797657995,765019,81.4259826374813,Derrick White_points_over
384,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Obi Toppin_fg3m_over
385,Jrue Holiday,Celtics,fg3m,2.5,-210,under,0.7091167394733906,0.2339568865893118,0.6774193548387096,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Jrue Holiday_fg3m_under
386,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Jrue Holiday_steals_under
387,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Aaron Nesmith_fgm_under
388,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Myles Turner_rebounds_under
389,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Pascal Siakam_rebounds_under
390,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Andrew Nembhard_points_over
391,Derrick White,Celtics,points,15.5,-120,over,0.595260261438474,0.45655239651934565,0.5454545454545454,2.729424551792972,0.032987799155886656,0.019467313354657685,1073214,50.36815654948829,Derrick White_points_over
392,Obi Toppin,Pacers,fg3m,0.5,-230,over,0.7433392230464442,0.332650947941882,0.696969696969697,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Obi Toppin_fg3m_over
393,Jrue Holiday,Celtics,steals,1.5,-175,under,0.6771301507064273,0.32030832697907186,0.6363636363636364,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Jrue Holiday_steals_under
394,Aaron Nesmith,Pacers,fgm,4.5,-150,under,0.6522666795279438,0.4355556627328645,0.6000000000000001,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Aaron Nesmith_fgm_under
395,Luke Kornet,Celtics,rebounds,3.5,-160,over,0.640552227211231,0.20448684609125167,0.6153846153846154,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Luke Kornet_rebounds_over
396,Myles Turner,Pacers,rebounds,7.5,-145,under,0.628485622543496,0.30961991459160454,0.5918367346938775,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Myles Turner_rebounds_under
397,Pascal Siakam,Pacers,rebounds,8.5,-145,under,0.626007338961053,0.28868269122268897,0.5918367346938775,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Pascal Siakam_rebounds_under
398,Andrew Nembhard,Pacers,points,10.5,-130,over,0.6050197428505273,0.35209772521620275,0.5652173913043479,2.699954511294912,0.029798208170620785,0.017684592351483907,1074069,55.546398137138326,Andrew Nembhard_points_over
