,PLAYER,TEAM,STAT,THRESH,ODDS,TYPE,PROB,EV,HOUSE_PROB,PARLAY_ID,PARLAY_PROB,HOUSE_PARLAY_PROB,PROP_TAG
10,Alperen Sengun,Rockets,fg3m,0.5,-200,under,0.7165313105737892,0.3739848293034187,0.6666666666666666,5,0.24199869047417213,0.1548586914440573,Alperen Sengun_fg3m_under
40,Stephen Curry,Warriors,assists,5.5,110,over,0.6162563382041968,1.4706915511440661,0.47619047619047616,5,0.24199869047417213,0.1548586914440573,Stephen Curry_assists_over
68,Rudy Gobert,Timberwolves,points,10.5,105,over,0.5480452830140439,0.6174641508939493,0.48780487804878053,5,0.24199869047417213,0.1548586914440573,Rudy Gobert_points_over
43,Domantas Sabonis,Kings,points,19.5,-120,over,0.6102143918532763,0.5936319253217002,0.5454545454545454,6,0.19725297183984938,0.14513202983269502,Domantas Sabonis_points_over
54,Stephen Curry,Warriors,fg3m,4.5,-120,under,0.5898270213105776,0.4067476953469624,0.5454545454545454,6,0.19725297183984938,0.14513202983269502,Stephen Curry_fg3m_under
68,Rudy Gobert,Timberwolves,points,10.5,105,over,0.5480452830140439,0.6174641508939493,0.48780487804878053,6,0.19725297183984938,0.14513202983269502,Rudy Gobert_points_over
9,Draymond Green,Warriors,rebounds,5.5,-155,over,0.724102547273447,0.9563274049912571,0.607843137254902,7,0.30699097441380246,0.16080506276584708,Draymond Green_rebounds_over
15,Fred VanVleet,Rockets,rebounds,3.5,-125,over,0.6850387012073272,1.1653483108659453,0.5555555555555556,7,0.30699097441380246,0.16080506276584708,Fred VanVleet_rebounds_over
38,Norman Powell,Clippers,rebounds,2.5,110,under,0.6188856664760662,1.4982994979986957,0.47619047619047616,7,0.30699097441380246,0.16080506276584708,Norman Powell_rebounds_under
7,De'Aaron Fox,Kings,points,24.5,-125,over,0.7320070267324438,1.5880632405919939,0.5555555555555556,8,0.27202108157229804,0.16508756818834341,De'Aaron Fox_points_over
18,Mike Conley,Timberwolves,points,10.5,-125,under,0.6739403994759533,1.0654635952835796,0.5555555555555556,8,0.27202108157229804,0.16508756818834341,Mike Conley_points_under
66,Fred VanVleet,Rockets,points,16.5,-115,over,0.5513988069073745,0.15438015152545725,0.5348837209302326,8,0.27202108157229804,0.16508756818834341,Fred VanVleet_points_over
16,Lauri Markkanen,Jazz,points,20.5,-125,under,0.68138838368853,1.1324954531967704,0.5555555555555556,9,0.22112217746907656,0.15055706112616685,Lauri Markkanen_points_under
52,DeMar DeRozan,Kings,rebounds,3.5,-125,over,0.5921355461748423,0.32921991557358066,0.5555555555555556,9,0.22112217746907656,0.15055706112616685,DeMar DeRozan_rebounds_over
68,Rudy Gobert,Timberwolves,points,10.5,105,over,0.5480452830140439,0.6174641508939493,0.48780487804878053,9,0.22112217746907656,0.15055706112616685,Rudy Gobert_points_over
5,Donte DiVincenzo,Timberwolves,points,9.5,-130,under,0.7491114455835735,1.6267550955469956,0.5652173913043479,10,0.2610001189504602,0.16448125143777323,Donte DiVincenzo_points_under
35,Stephen Curry,Warriors,points,24.5,-110,under,0.6239606897885996,0.9559884025275422,0.5238095238095238,10,0.2610001189504602,0.16448125143777323,Stephen Curry_points_under
61,Dillon Brooks,Rockets,points,13.5,-125,under,0.5583892427432011,0.025503184688810077,0.5555555555555556,10,0.2610001189504602,0.16448125143777323,Dillon Brooks_points_under
18,Mike Conley,Timberwolves,points,10.5,-125,under,0.6739403994759533,1.0654635952835796,0.5555555555555556,11,0.2613790518225087,0.17408123791102514,Mike Conley_points_under
28,Julius Randle,Timberwolves,points,18.5,-135,over,0.6516303516149266,0.6715975047965825,0.574468085106383,11,0.2613790518225087,0.17408123791102514,Julius Randle_points_over
50,Jabari Smith Jr.,Rockets,points,11.5,-120,under,0.5951795250696563,0.4558123131385168,0.5454545454545454,11,0.2613790518225087,0.17408123791102514,Jabari Smith Jr._points_under
1,Brandin Podziemski,Warriors,fg3m,1.5,-180,under,0.8325291885556523,1.4752270220995178,0.6428571428571428,12,0.3129201238438446,0.2121515876608679,Brandin Podziemski_fg3m_under
28,Julius Randle,Timberwolves,points,18.5,-135,over,0.6516303516149266,0.6715975047965825,0.574468085106383,12,0.3129201238438446,0.2121515876608679,Julius Randle_points_over
55,Donte DiVincenzo,Timberwolves,rebounds,2.5,-135,over,0.5768099188731564,0.02038262722932327,0.574468085106383,12,0.3129201238438446,0.2121515876608679,Donte DiVincenzo_rebounds_over
3,Keegan Murray,Kings,fg3m,2.5,-195,under,0.8004341648720293,1.0545661189038116,0.6610169491525424,13,0.3654691194666924,0.19666619974786384,Keegan Murray_fg3m_under
6,Nickeil Alexander-Walker,Timberwolves,points,7.5,-120,over,0.7482429323398823,1.8588935464489216,0.5454545454545454,13,0.3654691194666924,0.19666619974786384,Nickeil Alexander-Walker_points_over
43,Domantas Sabonis,Kings,points,19.5,-120,over,0.6102143918532763,0.5936319253217002,0.5454545454545454,13,0.3654691194666924,0.19666619974786384,Domantas Sabonis_points_over
12,Norman Powell,Clippers,assists,1.5,-150,over,0.7057934329039397,0.8816119408661636,0.6000000000000001,14,0.2752616548850942,0.21839080459770122,Norman Powell_assists_over
24,Mike Conley,Timberwolves,fg3m,2.5,-190,under,0.6586382836205436,0.026450059209410792,0.6551724137931035,14,0.2752616548850942,0.21839080459770122,Mike Conley_fg3m_under
51,Anthony Edwards,Timberwolves,fg3m,3.5,-125,over,0.5921355461748423,0.32921991557358066,0.5555555555555556,14,0.2752616548850942,0.21839080459770122,Anthony Edwards_fg3m_over
