,parlay_tag,props,COMBINED_PROB,COMBINED_EV
2208,2024-05-19_2208_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Michael Porter Jr._blocks_0.5_115_under_P0.595_EV1.391_HOUSE_PROV0.465 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.20072350840039216,3.544799752604696
2209,2024-05-19_2209_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Michael Porter Jr._blocks_0.5_115_under_P0.595_EV1.391_HOUSE_PROV0.465 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.2004536044079714,2.9514933528532046
2210,2024-05-19_2210_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Michael Porter Jr._blocks_0.5_115_under_P0.595_EV1.391_HOUSE_PROV0.465 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.2001031113108088,5.067187530046791
2211,2024-05-19_2211_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Michael Porter Jr._blocks_0.5_115_under_P0.595_EV1.391_HOUSE_PROV0.465 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.19171770252628245,2.975935719349664
2212,2024-05-19_2212_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Michael Porter Jr._blocks_0.5_115_under_P0.595_EV1.391_HOUSE_PROV0.465 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.18967314571488986,3.991929655478641
2213,2024-05-19_2213_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Michael Porter Jr._blocks_0.5_115_under_P0.595_EV1.391_HOUSE_PROV0.465 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.18299007871734002,4.206230860269377
2214,2024-05-19_2214_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465,0.2287307589607956,2.9666923346045095
2215,2024-05-19_2215_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.22157719577219295,1.8527783637909145
2216,2024-05-19_2216_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.2143850579068115,2.1197277730852084
2217,2024-05-19_2217_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.2128890296549098,3.9668859290648015
2218,2024-05-19_2218_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.20246089828443892,2.707686397688591
2219,2024-05-19_2219_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.199547351264175,1.6269675354832502
2220,2024-05-19_2220_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.19919844275049806,3.39023840865098
2221,2024-05-19_2221_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1965213432408364,2.6407498252037183
2222,2024-05-19_2222_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.1908509444994113,1.6473383969144955
2223,2024-05-19_2223_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.1888156311538245,2.494092400495295
2224,2024-05-19_2224_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_steals_1.5_-125_under_P0.592_EV0.326_HOUSE_PROV0.556 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.18216277838212816,2.6726962254552387
2225,2024-05-19_2225_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465,0.22018031623798537,3.5209782384100343
2226,2024-05-19_2226_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.2132941684708418,2.3295632438162004
2227,2024-05-19_2227_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.2063708880304604,2.615085768323988
2228,2024-05-19_2228_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.20493078449956123,4.590760714579467
2229,2024-05-19_2229_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.19489247888052957,3.243951856646401
2230,2024-05-19_2230_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.19208784645063454,2.088041534028414
2231,2024-05-19_2231_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.19175198088000228,3.9739927051841075
2232,2024-05-19_2232_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1891749570493819,3.1723581445332982
2233,2024-05-19_2233_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.1837165298848201,2.1098297065425387
2234,2024-05-19_2234_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.18175730088514055,3.0154969690346984
2235,2024-05-19_2235_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fg3m_2.5_100_under_P0.570_EV0.697_HOUSE_PROV0.500 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.17535314591353954,3.206527228753652
2236,2024-05-19_2236_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524,0.21684410127700696,3.010418232173798
2237,2024-05-19_2237_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.21210402736349823,2.8353155926506837
2238,2024-05-19_2238_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.2052193775181717,3.1405396577020763
2239,2024-05-19_2239_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.2037873094925245,5.2525395405689075
2240,2024-05-19_2240_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.1938050157197188,3.812798577314913
2241,2024-05-19_2241_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.19127322922965997,3.142501368306627
2242,2024-05-19_2242_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.19101603260817945,2.577128473484958
2243,2024-05-19_2243_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.19068204110388953,4.5932134879366835
2244,2024-05-19_2244_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1881193965787017,3.736264777114906
2245,2024-05-19_2245_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.18269142640504854,2.6004200670160307
2246,2024-05-19_2246_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.18074312953252436,3.5685799133131493
2247,2024-05-19_2247_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Jaden McDaniels_rebounds_3.5_115_over_P0.567_EV1.090_HOUSE_PROV0.465 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.1743747085340748,3.772791586349303
2248,2024-05-19_2248_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524,0.21006229375969487,1.890390445720902
2249,2024-05-19_2249_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.20324391621062954,2.158805030528037
2250,2024-05-19_2250_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.20182563340842782,4.016101477900131
2251,2024-05-19_2251_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.19193943014786896,2.749990718197819
2252,2024-05-19_2252_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.18917729405385234,1.663340234651371
2253,2024-05-19_2253_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.18884651758364815,3.436288976418611
2254,2024-05-19_2254_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.18630854131915633,2.682686758397211
2255,2024-05-19_2255_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.18093282130426605,1.6838229033625929
2256,2024-05-19_2256_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.17900327892331974,2.535224391403929
2257,2024-05-19_2257_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_fgm_9.5_-110_under_P0.561_EV0.356_HOUSE_PROV0.524 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.172696160952999,2.7148084993003385
2258,2024-05-19_2258_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488,0.19880113367868196,2.002318113073211
2259,2024-05-19_2259_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385,0.19741385363502015,3.8190152432953557
2260,2024-05-19_2260_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.18774375647973715,2.580580858225024
2261,2024-05-19_2261_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.1852911517084772,2.004005534580439
2262,2024-05-19_2262_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.18504199892111856,1.5176838619988526
2263,2024-05-19_2263_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1822359552936658,2.5147481201097106
2264,2024-05-19_2264_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.17697774509370176,1.5377187926205202
2265,2024-05-19_2265_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.1750903812799891,2.3705091865180874
2266,2024-05-19_2266_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Karl-Anthony Towns_steals_0.5_-110_under_P0.549_EV0.239_HOUSE_PROV0.524 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.1689211328905538,2.546167700219832
2267,2024-05-19_2267_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.18164981267265373,2.8758817529545846
2268,2024-05-19_2268_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.17927681659750858,2.2768459856928738
2269,2024-05-19_2269_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.17903575101962102,1.7715796929396141
2270,2024-05-19_2270_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.17872270703588708,3.5733282565115037
2271,2024-05-19_2271_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.17632078830216255,2.807484506019758
2272,2024-05-19_2272_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.17123325348488624,1.7923950826117245
2273,2024-05-19_2273_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_assists_4.5_105_over_P0.531_EV0.443_HOUSE_PROV0.488 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.16343814953619118,2.8401280332510908
2274,2024-05-19_2274_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426,0.18038221849251704,4.919218194903513
2275,2024-05-19_2275_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.17802578172987588,4.164767243454014
2276,2024-05-19_2276_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.17778639836304633,3.5284135294753334
2277,2024-05-19_2277_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.17747553887224454,5.79761178498736
2278,2024-05-19_2278_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.17509038127998902,4.833075812684184
2279,2024-05-19_2279_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.17003834845102056,3.554629310570844
2280,2024-05-19_2280_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Aaron Gordon_steals_0.5_160_under_P0.527_EV1.855_HOUSE_PROV0.385 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.16229764053089024,4.874188449899366
2281,2024-05-19_2281_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455,0.16930538762493189,2.877779686188081
2282,2024-05-19_2282_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.16907773018499134,2.3307876864957624
2283,2024-05-19_2283_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.16878209779918923,4.281327557977418
2284,2024-05-19_2284_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Michael Porter Jr._steals_0.5_140_under_P0.487_EV0.841_HOUSE_PROV0.417,0.1665137744879281,3.4522391930072303
2285,2024-05-19_2285_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Kentavious Caldwell-Pope_blocks_0.5_115_over_P0.473_EV0.082_HOUSE_PROV0.465,0.16170920984514944,2.3533220446835577
2286,2024-05-19_2286_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Aaron Gordon_fg3m_0.5_145_under_P0.468_EV0.729_HOUSE_PROV0.408,0.15998467600139293,3.2900059487021807
2287,2024-05-19_2287_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Mike Conley_fg3m_2.5_135_over_P0.501_EV0.892_HOUSE_PROV0.426 + Jamal Murray_blocks_0.5_160_over_P0.451_EV0.865_HOUSE_PROV0.385,0.15434767185792933,3.4875784754675347
2288,2024-05-19_2288_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Jamal Murray_rebounds_4.5_105_over_P0.494_EV0.066_HOUSE_PROV0.488,0.1668689704608816,1.773211511007184
2289,2024-05-19_2289_,Nikola Jokic_points_30.5_-125_under_P0.682_EV1.140_HOUSE_PROV0.556 + Anthony Edwards_assists_5.5_120_over_P0.495_EV0.444_HOUSE_PROV0.455 + Karl-Anthony Towns_blocks_0.5_160_over_P0.493_EV1.414_HOUSE_PROV0.385,0.16657720009112492,3.5753942606911124
