,parlay_tag,props,COMBINED_PROB,COMBINED_EV,HETERO
2190,2024-05-18_2190_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._steals_0.5_-130_under_P0.644_EV0.697_HOUSE_PROV0.565 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545,0.2491460048005886,2.0337016692397896,8
2191,2024-05-18_2191_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._steals_0.5_-130_under_P0.644_EV0.697_HOUSE_PROV0.565 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.24002505776766245,1.9101231018297122,8
2192,2024-05-18_2192_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._steals_0.5_-130_under_P0.644_EV0.697_HOUSE_PROV0.565 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.23159696514819306,1.8084469124956373,8
2193,2024-05-18_2193_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592,0.25721014934934866,1.0076569366282966,8
2194,2024-05-18_2194_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556,0.2527627020357021,1.2893307624177641,8
2195,2024-05-18_2195_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545,0.2452344108854155,1.21500933469411,8
2196,2024-05-18_2196_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556,0.24272538998469648,1.0395788213839179,8
2197,2024-05-18_2197_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.2362566627809376,1.1058147759625934,8
2198,2024-05-18_2198_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.22796089127106506,1.015973253597359,8
2199,2024-05-18_2199_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.22502007568074014,0.7027146630854251,8
2200,2024-05-18_2200_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.21527810888756937,0.8100968603129708,8
2201,2024-05-18_2201_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556,0.2511972280159588,1.6495082312730238,8
2202,2024-05-18_2202_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592,0.24961867257426884,1.2026508001912442,8
2203,2024-05-18_2203_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556,0.2412220815895384,1.3854534931115738,8
2204,2024-05-18_2204_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.2412220815895384,1.2763004419472725,8
2205,2024-05-18_2205_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.23479341814636104,1.4554826491243213,8
2206,2024-05-18_2206_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.23367670054463852,0.9820726890053013,8
2207,2024-05-18_2207_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.21394479394921523,1.142829556366462,8
2208,2024-05-18_2208_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592,0.24530249027125794,1.4934670700541037,8
2209,2024-05-18_2209_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574,0.24024056907636354,1.5517458899961367,8
2210,2024-05-18_2210_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.23705108561029153,1.570569834480131,8
2211,2024-05-18_2211_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.22963617252998583,1.2625469767745514,8
2212,2024-05-18_2212_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.22263174345256034,1.6587130541720327,8
2213,2024-05-18_2213_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.2197596766765624,1.3119862689879307,8
2214,2024-05-18_2214_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.21024545237375608,1.4308410591147291,8
2215,2024-05-18_2215_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574,0.23873086667787172,1.111458242296842,8
2216,2024-05-18_2216_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545,0.2379963942698331,1.4167333504019615,8
2217,2024-05-18_2217_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556,0.23556142633298108,1.2356087913201765,8
2218,2024-05-18_2218_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.23556142633298108,1.1290171880497466,8
2219,2024-05-18_2219_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.2292836215809835,1.303994603127106,8
2220,2024-05-18_2220_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.22123269716174046,1.2112370444869693,8
2221,2024-05-18_2221_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.2183786788199309,0.8878108456208063,8
2222,2024-05-18_2222_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.20892424311696414,0.9986784065660474,8
2223,2024-05-18_2223_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545,0.23308523747264479,1.4743234857656553,8
2224,2024-05-18_2224_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556,0.23070051613457296,1.2915733350774277,8
2225,2024-05-18_2225_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.2245522565530969,1.360572909050222,8
2226,2024-05-18_2226_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.21387234192294602,0.9406539053334084,8
2227,2024-05-18_2227_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.2046130025209491,1.052516501835469,8
2228,2024-05-18_2228_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556,0.22999074966834657,1.6058454210297315,8
2229,2024-05-18_2229_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.22999074966834657,1.4929249864822145,8
2230,2024-05-18_2230_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.22279668255966972,1.1885420547752794,8
2231,2024-05-18_2231_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.2160008735872348,1.580026612055578,8
2232,2024-05-18_2232_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.2039834961367564,1.3548473950776385,8
2233,2024-05-18_2233_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.22763768838381276,1.309649772894912,8
2234,2024-05-18_2234_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.22157105436772573,1.489784070683676,8
2235,2024-05-18_2235_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.2205172245866438,1.0138586310110638,8
2236,2024-05-18_2236_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Isaiah Joe_steals_0.5_-125_under_P0.595_EV0.351_HOUSE_PROV0.556 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.21379094430183299,1.3942927886639147,8
2237,2024-05-18_2237_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.22157105436772573,1.3788475908429296,8
2238,2024-05-18_2238_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.21379094430183299,1.2849886384303435,8
2239,2024-05-18_2239_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.21103292849233385,0.9577221099295867,8
2240,2024-05-18_2240_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.20189651799465547,1.0699061009639967,8
2241,2024-05-18_2241_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.21464035373406856,1.079812512714847,8
2242,2024-05-18_2242_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.20809333146697565,1.464418885075328,8
2243,2024-05-18_2243_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.20540881786462684,1.1278092189325273,8
2244,2024-05-18_2244_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.20710360403813693,0.9903535900518357,8
2245,2024-05-18_2245_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.20443185844102216,0.6784290446483734,8
2246,2024-05-18_2246_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.19558123313404166,0.7853539433395449,8
2247,2024-05-18_2247_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524 + Jalen Williams_steals_1.5_-120_under_P0.551_EV0.052_HOUSE_PROV0.545,0.19819621865552864,1.0376440683026775,8
2248,2024-05-18_2248_,Luka Doncic_blocks_0.5_-135_under_P0.644_EV0.606_HOUSE_PROV0.574 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524 + Chet Holmgren_steals_0.5_-105_under_P0.527_EV0.147_HOUSE_PROV0.512,0.18961555768635524,1.1513329909361367,8
2249,2024-05-18_2249_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592,0.25721014934934866,0.6082116615865205,8
2250,2024-05-18_2250_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556,0.2527627020357021,0.8711571744910529,8
2251,2024-05-18_2251_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545,0.2452344108854155,0.8017773310575338,8
2252,2024-05-18_2252_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.2362566627809376,0.6998430488374217,8
2253,2024-05-18_2253_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Jalen Williams_blocks_0.5_-115_over_P0.568_EV0.312_HOUSE_PROV0.535,0.2320160090274811,0.5975345656198403,8
2254,2024-05-18_2254_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jaden Hardy_rebounds_1.5_-170_under_P0.634_EV0.034_HOUSE_PROV0.630 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.22796089127106506,0.615975031948599,8
2255,2024-05-18_2255_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556,0.2511972280159588,1.2073866733426373,8
2256,2024-05-18_2256_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592,0.24961867257426884,0.7902405076253363,8
2257,2024-05-18_2257_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.2412220815895384,0.8589932317114171,8
2258,2024-05-18_2258_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Luka Doncic_rebounds_10.5_-145_under_P0.593_EV0.010_HOUSE_PROV0.592,0.24062439624461332,0.5816061831027906,8
2259,2024-05-18_2259_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Chet Holmgren_points_14.5_-115_over_P0.579_EV0.409_HOUSE_PROV0.535,0.23479341814636104,1.0262617283048856,8
2260,2024-05-18_2260_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Jalen Williams_fgm_6.5_-145_over_P0.630_EV0.322_HOUSE_PROV0.592 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.23367670054463852,0.5843284942576092,8
2261,2024-05-18_2261_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592,0.24530249027125794,1.0617205893324222,8
2262,2024-05-18_2262_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574,0.24024056907636354,1.116124487735756,8
2263,2024-05-18_2263_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.23705108561029153,1.1336968401662944,8
2264,2024-05-18_2264_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Luka Doncic_rebounds_10.5_-145_under_P0.593_EV0.010_HOUSE_PROV0.592,0.236463734904526,0.8433042767571015,8
2265,2024-05-18_2265_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Derrick Jones Jr._rebounds_3.5_-135_under_P0.576_EV0.013_HOUSE_PROV0.574,0.22963617252998583,0.8461542256592232,8
2266,2024-05-18_2266_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Jalen Williams_blocks_0.5_-115_over_P0.568_EV0.312_HOUSE_PROV0.535,0.22659206283446184,1.1955688484792262,8
2267,2024-05-18_2267_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Isaiah Joe_points_6.5_-125_over_P0.619_EV0.572_HOUSE_PROV0.556 + Luguentz Dort_fgm_3.5_-110_under_P0.558_EV0.330_HOUSE_PROV0.524,0.22263174345256034,1.21597947344251,8
2268,2024-05-18_2268_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Derrick Jones Jr._fgm_3.5_-135_under_P0.603_EV0.244_HOUSE_PROV0.574,0.23873086667787172,0.7051112846973195,8
2269,2024-05-18_2269_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Jalen Williams_points_17.5_-120_over_P0.601_EV0.506_HOUSE_PROV0.545,0.2379963942698331,0.9900888457209787,8
2270,2024-05-18_2270_,Dereck Lively II_steals_0.5_-160_under_P0.644_EV0.233_HOUSE_PROV0.615 + Cason Wallace_rebounds_1.5_-145_over_P0.615_EV0.198_HOUSE_PROV0.592 + Jaden Hardy_fg3m_0.5_-130_under_P0.595_EV0.259_HOUSE_PROV0.565,0.23556142633298108,0.7215027473549496,8
